,Distance (m),Name,Price,Rating,Borough,Neighborhood,Zipcode,Latitude,Longitude,Category
2995,23.0,Katana Kitten,3.0,8.9,New York,Downtown,10014.0,40.73443393572434,-74.00617998126812,restaurant
2996,108.0,L'Artusi,3.0,9.2,New York,Downtown,10014.0,40.73443393572434,-74.00617998126812,restaurant
2997,112.0,Employees Only,3.0,9.0,New York,Downtown,10014.0,40.73443393572434,-74.00617998126812,restaurant
2998,111.0,The Elk,2.0,8.8,New York,Downtown,10014.0,40.73443393572434,-74.00617998126812,restaurant
2999,114.0,WXOU Radio Bar,1.0,8.5,New York,Downtown,10014.0,40.73443393572434,-74.00617998126812,restaurant
3000,243.0,Buvette,3.0,9.1,New York,Downtown,10014.0,40.73443393572434,-74.00617998126812,restaurant
3001,189.0,Magnolia Bakery,1.0,8.7,New York,Downtown,10014.0,40.73443393572434,-74.00617998126812,restaurant
3002,267.0,Via Carota,3.0,9.2,New York,Downtown,10014.0,40.73443393572434,-74.00617998126812,restaurant
3003,336.0,Sushi Nakazawa,4.0,9.2,New York,Downtown,10014.0,40.73443393572434,-74.00617998126812,restaurant
3004,313.0,Malaparte,2.0,8.9,New York,Chelsea,10014.0,40.73443393572434,-74.00617998126812,restaurant
3005,380.0,Joseph Leonard,3.0,9.2,New York,Downtown,10014.0,40.73443393572434,-74.00617998126812,restaurant
3006,265.0,Sant Ambroeus,4.0,8.5,New York,Downtown,10014.0,40.73443393572434,-74.00617998126812,restaurant
3007,411.0,Jeffrey’s Grocery,3.0,9.1,New York,Downtown,10014.0,40.73443393572434,-74.00617998126812,restaurant
3008,437.0,Merriweather Coffee + Kitchen,1.0,9.1,New York,Downtown,10014.0,40.73443393572434,-74.00617998126812,restaurant
3009,394.0,Cafe Cluny,3.0,8.9,New York,Chelsea,10014.0,40.73443393572434,-74.00617998126812,restaurant
3010,349.0,Stonewall Inn,2.0,8.7,New York,Downtown,10014.0,40.73443393572434,-74.00617998126812,restaurant
3011,324.0,Bleecker Street Pizza,1.0,8.6,New York,Downtown,10014.0,40.73443393572434,-74.00617998126812,restaurant
3012,449.0,Tavern on Jane,2.0,9.0,New York,Chelsea,10014.0,40.73443393572434,-74.00617998126812,restaurant
3013,193.0,JeJu Noodle Bar,2.0,8.2,New York,Downtown,10014.0,40.73443393572434,-74.00617998126812,restaurant
3014,513.0,Llama San,2.0,9.2,New York,Downtown,10014.0,40.73443393572434,-74.00617998126812,restaurant
3015,325.0,The Commerce Inn,2.0,8.4,New York,Downtown,10014.0,40.73443393572434,-74.00617998126812,restaurant
3016,388.0,Morandi Restaurant,3.0,8.6,New York,Downtown,10014.0,40.73443393572434,-74.00617998126812,restaurant
3017,78.0,Cowgirl,2.0,7.9,New York,Downtown,10014.0,40.73443393572434,-74.00617998126812,restaurant
3018,545.0,IFC Center,2.0,9.2,New York,Downtown,10014.0,40.73443393572434,-74.00617998126812,restaurant
3019,551.0,Barbuto,2.0,9.0,New York,Downtown,10014.0,40.73443393572434,-74.00617998126812,restaurant
3020,269.0,Osteria 106,2.0,8.9,New York,Manhattan Valley,10025.0,40.79730704170287,-73.96428617740655,restaurant
3021,477.0,Mama's Too,1.0,9.1,New York,Manhattan Valley,10025.0,40.79730704170287,-73.96428617740655,restaurant
3022,273.0,Arco Cafe,3.0,8.3,New York,Manhattan Valley,10025.0,40.79730704170287,-73.96428617740655,restaurant
3023,470.0,Silver Moon Bakery,2.0,8.8,New York,Manhattan Valley,10025.0,40.79730704170287,-73.96428617740655,restaurant
3024,612.0,Elis Wine Bar & Restaurant,2.0,9.3,New York,Harlem,10025.0,40.79730704170287,-73.96428617740655,restaurant
3025,429.0,Broadway Dive,1.0,8.5,New York,Manhattan Valley,10025.0,40.79730704170287,-73.96428617740655,restaurant
3026,343.0,Makana Hawaiian BBQ & Poke,2.0,8.3,New York,Manhattan Valley,10025.0,40.79730704170287,-73.96428617740655,restaurant
3027,408.0,Bánh,2.0,8.4,New York,Manhattan Valley,10025.0,40.79730704170287,-73.96428617740655,restaurant
3028,634.0,Absolute Bagels,1.0,9.0,New York,Manhattan Valley,10025.0,40.79730704170287,-73.96428617740655,restaurant
3029,526.0,Birch Coffee,2.0,8.6,New York,Manhattan Valley,10025.0,40.79730704170287,-73.96428617740655,restaurant
3030,693.0,Fumo,2.0,9.1,New York,Manhattan Valley,10025.0,40.79730704170287,-73.96428617740655,restaurant
3031,606.0,Westside Market NYC,,8.7,New York,Manhattan Valley,10025.0,40.79730704170287,-73.96428617740655,restaurant
3032,451.0,Plowshares Coffee Bloomingdale,1.0,8.2,New York,Manhattan Valley,10025.0,40.79730704170287,-73.96428617740655,restaurant
3033,603.0,The Hamilton,3.0,8.5,New York,Harlem,10025.0,40.79730704170287,-73.96428617740655,restaurant
3034,499.0,Koko Wings,2.0,8.2,New York,Manhattan Valley,10025.0,40.79730704170287,-73.96428617740655,restaurant
3035,698.0,The Hungarian Pastry Shop,1.0,8.7,New York,Harlem,10025.0,40.79730704170287,-73.96428617740655,restaurant
3036,488.0,Park West Cafe & Deli,1.0,8.2,New York,Harlem,10025.0,40.79730704170287,-73.96428617740655,restaurant
3037,371.0,Bareburger,1.0,7.9,New York,Manhattan Valley,10025.0,40.79730704170287,-73.96428617740655,restaurant
3038,898.0,Hex & Company,,9.1,New York,Manhattan Valley,10025.0,40.79730704170287,-73.96428617740655,restaurant
3039,502.0,Kikoo Sushi,2.0,8.1,New York,Harlem,10025.0,40.79730704170287,-73.96428617740655,restaurant
3040,732.0,Mani Market Place,,8.4,New York,Manhattan Valley,10025.0,40.79730704170287,-73.96428617740655,restaurant
3041,293.0,Chipotle Mexican Grill,1.0,7.7,New York,Manhattan Valley,10025.0,40.79730704170287,-73.96428617740655,restaurant
3042,912.0,Melba's,2.0,8.7,New York,Central Harlem,10026.0,40.79730704170287,-73.96428617740655,restaurant
3043,822.0,Mel's Burger Bar,2.0,8.4,New York,Manhattan Valley,10025.0,40.79730704170287,-73.96428617740655,restaurant
3044,712.0,Buceo 95,3.0,8.2,New York,Manhattan Valley,10025.0,40.79730704170287,-73.96428617740655,restaurant
3045,216.0,Haagen-Dazs,1.0,8.9,New York,Morningside Heights,10025.0,40.80799973816583,-73.96389627905332,restaurant
3046,360.0,Hex & Company,,9.1,New York,Manhattan Valley,10025.0,40.80799973816583,-73.96389627905332,restaurant
3047,12.0,Shake Shack,1.0,7.9,New York,Morningside Heights,10025.0,40.80799973816583,-73.96389627905332,restaurant
3048,276.0,Community Food & Juice,3.0,8.5,New York,Manhattan Valley,10025.0,40.80799973816583,-73.96389627905332,restaurant
3049,107.0,Sweetgreen,1.0,8.0,New York,Morningside Heights,10025.0,40.80799973816583,-73.96389627905332,restaurant
3050,48.0,Pret A Manger,1.0,7.9,New York,Morningside Heights,10025.0,40.80799973816583,-73.96389627905332,restaurant
3051,576.0,Elis Wine Bar & Restaurant,2.0,9.3,New York,Harlem,10025.0,40.80799973816583,-73.96389627905332,restaurant
3052,494.0,The Hungarian Pastry Shop,1.0,8.7,New York,Harlem,10025.0,40.80799973816583,-73.96389627905332,restaurant
3053,434.0,Mel's Burger Bar,2.0,8.4,New York,Manhattan Valley,10025.0,40.80799973816583,-73.96389627905332,restaurant
3054,659.0,Fumo,2.0,9.1,New York,Manhattan Valley,10025.0,40.80799973816583,-73.96389627905332,restaurant
3055,680.0,Absolute Bagels,1.0,9.0,New York,Manhattan Valley,10025.0,40.80799973816583,-73.96389627905332,restaurant
3056,734.0,Pisticci,2.0,8.9,New York,Manhattanville,10027.0,40.80799973816583,-73.96389627905332,restaurant
3057,585.0,The Hamilton,3.0,8.5,New York,Harlem,10025.0,40.80799973816583,-73.96389627905332,restaurant
3058,474.0,Westside Market 2840,,8.2,New York,Manhattan Valley,10025.0,40.80799973816583,-73.96389627905332,restaurant
3059,861.0,Mama's Too,1.0,9.1,New York,Manhattan Valley,10025.0,40.80799973816583,-73.96389627905332,restaurant
3060,868.0,Clay,2.0,9.0,New York,Central Harlem,10027.0,40.80799973816583,-73.96389627905332,restaurant
3061,846.0,Mess Hall,3.0,8.9,New York,Central Harlem,10026.0,40.80799973816583,-73.96389627905332,restaurant
3062,852.0,Vinatería,3.0,8.8,Harlem,Central Harlem,10026.0,40.80799973816583,-73.96389627905332,restaurant
3063,828.0,Lido,2.0,8.7,New York,Central Harlem,10026.0,40.80799973816583,-73.96389627905332,restaurant
3064,843.0,Melba's,2.0,8.7,New York,Central Harlem,10026.0,40.80799973816583,-73.96389627905332,restaurant
3065,846.0,Double Dutch Espresso,1.0,8.7,New York,Central Harlem,10026.0,40.80799973816583,-73.96389627905332,restaurant
3066,904.0,Silver Moon Bakery,2.0,8.8,New York,Manhattan Valley,10025.0,40.80799973816583,-73.96389627905332,restaurant
3067,916.0,Bo's Bagels,1.0,8.8,New York,Central Harlem,10026.0,40.80799973816583,-73.96389627905332,restaurant
3068,811.0,Bánh,2.0,8.4,New York,Manhattan Valley,10025.0,40.80799973816583,-73.96389627905332,restaurant
3069,875.0,The Expat,3.0,8.4,New York,Harlem,10027.0,40.80799973816583,-73.96389627905332,restaurant
3070,59.0,Malt & Mold,,9.2,New York,Gramercy,10010.0,40.737209832715,-73.98137594833541,restaurant
3071,238.0,Ampersand,3.0,8.5,New York,East Village,10010.0,40.737209832715,-73.98137594833541,restaurant
3072,325.0,Taqueria Gramercy,1.0,8.8,New York,East Village,10003.0,40.737209832715,-73.98137594833541,restaurant
3073,292.0,Rosemary's East,2.0,8.6,New York,Gramercy,10010.0,40.737209832715,-73.98137594833541,restaurant
3074,225.0,Think Coffee,1.0,8.3,New York,East Village,10010.0,40.737209832715,-73.98137594833541,restaurant
3075,289.0,Coopertown Diner,2.0,8.4,New York,Gramercy,10003.0,40.737209832715,-73.98137594833541,restaurant
3076,541.0,Daily Provisions,1.0,9.1,New York,Chelsea,10003.0,40.737209832715,-73.98137594833541,restaurant
3077,533.0,Cava,2.0,9.0,New York,Flatiron,10010.0,40.737209832715,-73.98137594833541,restaurant
3078,588.0,Upland,3.0,9.1,New York,Flatiron,10010.0,40.737209832715,-73.98137594833541,restaurant
3079,544.0,Union Square Cafe,3.0,8.9,New York,Chelsea,10003.0,40.737209832715,-73.98137594833541,restaurant
3080,604.0,Gramercy Tavern,4.0,9.2,New York,Chelsea,10003.0,40.737209832715,-73.98137594833541,restaurant
3081,629.0,Kalustyan's,,9.1,New York,Flatiron,10016.0,40.737209832715,-73.98137594833541,restaurant
3082,475.0,Pete's Tavern,2.0,8.5,New York,Downtown,10003.0,40.737209832715,-73.98137594833541,restaurant
3083,690.0,Joe's Pizza,1.0,9.2,New York,Downtown,10003.0,40.737209832715,-73.98137594833541,restaurant
3084,699.0,ABC Kitchen,3.0,9.1,New York,Chelsea,10003.0,40.737209832715,-73.98137594833541,restaurant
3085,456.0,Friend of a Farmer,2.0,8.3,New York,Downtown,10003.0,40.737209832715,-73.98137594833541,restaurant
3086,660.0,Bagel & Schmear,1.0,8.9,New York,Flatiron,10016.0,40.737209832715,-73.98137594833541,restaurant
3087,248.0,Taproom No. 307,2.0,7.9,New York,Gramercy,10010.0,40.737209832715,-73.98137594833541,restaurant
3088,532.0,Gupshup,2.0,8.5,New York,Downtown,10003.0,40.737209832715,-73.98137594833541,restaurant
3089,739.0,Soothr,2.0,9.1,New York,Downtown,10003.0,40.737209832715,-73.98137594833541,restaurant
3090,582.0,SPiN New York,2.0,8.5,New York,Chelsea,10010.0,40.737209832715,-73.98137594833541,restaurant
3091,753.0,Ole & Steen,1.0,9.1,New York,Chelsea,10003.0,40.737209832715,-73.98137594833541,restaurant
3092,582.0,Bella Union,2.0,8.5,New York,Gramercy,10016.0,40.737209832715,-73.98137594833541,restaurant
3093,746.0,Shake Shack,2.0,9.0,New York,Flatiron,10010.0,40.737209832715,-73.98137594833541,restaurant
3094,646.0,Cosme,3.0,8.6,New York,Chelsea,10010.0,40.737209832715,-73.98137594833541,restaurant
3095,148.0,Le District,,8.7,New York,Battery Park City,10281.0,40.71193198394565,-74.01686930508617,restaurant
3096,460.0,Eataly,,9.1,New York,Battery Park City,10006.0,40.71193198394565,-74.01686930508617,restaurant
3097,408.0,O'Hara's Restaurant and Pub,1.0,8.8,New York,Battery Park City,10006.0,40.71193198394565,-74.01686930508617,restaurant
3098,327.0,El Vez,3.0,8.5,New York,Battery Park City,10282.0,40.71193198394565,-74.01686930508617,restaurant
3099,417.0,Shake Shack,2.0,8.8,New York,Battery Park City,10282.0,40.71193198394565,-74.01686930508617,restaurant
3100,398.0,La Pizza & La Pasta,1.0,8.4,New York,Battery Park City,10007.0,40.71193198394565,-74.01686930508617,restaurant
3101,418.0,Schilling,,8.4,New York,Battery Park City,10006.0,40.71193198394565,-74.01686930508617,restaurant
3102,166.0,P.J. Clarke's,2.0,7.8,New York,Battery Park City,10281.0,40.71193198394565,-74.01686930508617,restaurant
3103,568.0,Kaffe 1668,1.0,8.7,New York,Battery Park City,10007.0,40.71193198394565,-74.01686930508617,restaurant
3104,316.0,Laughing Man Coffee & Tea,1.0,8.1,New York,Battery Park City,10282.0,40.71193198394565,-74.01686930508617,restaurant
3105,627.0,Nobu Downtown,4.0,8.8,New York,City Hall Area,10007.0,40.71193198394565,-74.01686930508617,restaurant
3106,730.0,Los Tacos No 1 Church,1.0,9.2,New York,Battery Park City,10007.0,40.71193198394565,-74.01686930508617,restaurant
3107,722.0,Downtown Yogurt & Ice,1.0,9.1,New York,Battery Park City,10013.0,40.71193198394565,-74.01686930508617,restaurant
3108,705.0,Takahachi Bakery,1.0,8.9,New York,Battery Park City,10007.0,40.71193198394565,-74.01686930508617,restaurant
3109,790.0,Joe's Pizza FiDi,1.0,9.3,New York,City Hall,10038.0,40.71193198394565,-74.01686930508617,restaurant
3110,350.0,Bill's Bar & Burger,2.0,7.9,New York,Battery Park City,10006.0,40.71193198394565,-74.01686930508617,restaurant
3111,791.0,Gigino Trattoria,3.0,8.8,New York,Civic Center,10013.0,40.71193198394565,-74.01686930508617,restaurant
3112,793.0,Nish Nush,1.0,8.7,New York,City Hall,10038.0,40.71193198394565,-74.01686930508617,restaurant
3113,873.0,Weather Up,3.0,8.9,New York,City Hall Area,10013.0,40.71193198394565,-74.01686930508617,restaurant
3114,897.0,Takahachi,2.0,9.0,New York,City Hall Area,10013.0,40.71193198394565,-74.01686930508617,restaurant
3115,832.0,Laughing Man Coffee & Tea,1.0,8.8,New York,Civic Center,10013.0,40.71193198394565,-74.01686930508617,restaurant
3116,878.0,Nish Nūsh,1.0,8.9,New York,City Hall Area,10013.0,40.71193198394565,-74.01686930508617,restaurant
3117,945.0,Black Fox Coffee,1.0,9.1,New York,Downtown,10005.0,40.71193198394565,-74.01686930508617,restaurant
3118,725.0,The Capital Grille,3.0,8.5,New York,Battery Park City,10271.0,40.71193198394565,-74.01686930508617,restaurant
3119,932.0,Grand Banks,3.0,9.0,New York,Downtown,10013.0,40.71193198394565,-74.01686930508617,restaurant
3120,219.0,Black Fox Coffee,1.0,9.1,New York,Downtown,10005.0,40.70710710727048,-74.0106654452127,restaurant
3121,100.0,The Capital Grille,3.0,8.5,New York,Battery Park City,10271.0,40.70710710727048,-74.0106654452127,restaurant
3122,286.0,Crown Shy,2.0,9.2,New York,Downtown,10005.0,40.70710710727048,-74.0106654452127,restaurant
3123,103.0,Champs Gourmet Deli,2.0,8.4,New York,Battery Park City,10004.0,40.70710710727048,-74.0106654452127,restaurant
3124,259.0,Sweetgreen,2.0,9.0,New York,Downtown,10005.0,40.70710710727048,-74.0106654452127,restaurant
3125,231.0,La Colombe Torrefaction,1.0,8.6,New York,Downtown,10005.0,40.70710710727048,-74.0106654452127,restaurant
3126,288.0,Luke's Lobster,2.0,8.8,New York,Battery Park City,10004.0,40.70710710727048,-74.0106654452127,restaurant
3127,347.0,Eataly,,9.1,New York,Battery Park City,10006.0,40.70710710727048,-74.0106654452127,restaurant
3128,419.0,Joe's Pizza FiDi,1.0,9.3,New York,City Hall,10038.0,40.70710710727048,-74.0106654452127,restaurant
3129,338.0,Nish Nush,1.0,8.7,New York,City Hall,10038.0,40.70710710727048,-74.0106654452127,restaurant
3130,359.0,O'Hara's Restaurant and Pub,1.0,8.8,New York,Battery Park City,10006.0,40.70710710727048,-74.0106654452127,restaurant
3131,252.0,Leo's Bagels,1.0,8.4,New York,Downtown,10004.0,40.70710710727048,-74.0106654452127,restaurant
3132,291.0,Tacombi - Financial District,1.0,8.5,New York,Battery Park City,10004.0,40.70710710727048,-74.0106654452127,restaurant
3133,451.0,The Dead Rabbit,3.0,9.2,New York,Battery Park City,10004.0,40.70710710727048,-74.0106654452127,restaurant
3134,356.0,Voyager Espresso,1.0,8.7,New York,City Hall,10038.0,40.70710710727048,-74.0106654452127,restaurant
3135,417.0,Nobu Downtown,4.0,8.8,New York,City Hall Area,10007.0,40.70710710727048,-74.0106654452127,restaurant
3136,445.0,Hole In The Wall,1.0,8.9,New York,City Hall,10038.0,40.70710710727048,-74.0106654452127,restaurant
3137,342.0,Schilling,,8.4,New York,Battery Park City,10006.0,40.70710710727048,-74.0106654452127,restaurant
3138,402.0,Fraunces Tavern,2.0,8.5,New York,Battery Park City,10004.0,40.70710710727048,-74.0106654452127,restaurant
3139,299.0,Chopt Creative Sa,2.0,8.2,New York,Downtown,10005.0,40.70710710727048,-74.0106654452127,restaurant
3140,400.0,787 Coffee,1.0,8.4,New York,Downtown,10004.0,40.70710710727048,-74.0106654452127,restaurant
3141,414.0,La Pizza & La Pasta,1.0,8.4,New York,Battery Park City,10007.0,40.70710710727048,-74.0106654452127,restaurant
3142,300.0,Ulysses Folk House,2.0,8.1,New York,Downtown,10004.0,40.70710710727048,-74.0106654452127,restaurant
3143,268.0,Saga,2.0,8.1,New York,Downtown,10005.0,40.70710710727048,-74.0106654452127,restaurant
3144,264.0,The Malt House FiDi,2.0,8.0,New York,City Hall Area,10038.0,40.70710710727048,-74.0106654452127,restaurant
3145,308.0,Irish Rover,1.0,8.8,Astoria,Astoria,11103.0,40.76850859335492,-73.91565374304234,restaurant
3146,432.0,Ample Hills Creamery,1.0,9.2,Astoria,Astoria,11103.0,40.76850859335492,-73.91565374304234,restaurant
3147,334.0,Albatross Bar,1.0,8.6,Astoria,Astoria,11103.0,40.76850859335492,-73.91565374304234,restaurant
3148,433.0,Brooklyn Bagel & Coffee Company,1.0,8.9,Astoria,Astoria,11103.0,40.76850859335492,-73.91565374304234,restaurant
3149,408.0,Create,2.0,8.7,Astoria,Astoria,11103.0,40.76850859335492,-73.91565374304234,restaurant
3150,404.0,Dominie's,1.0,8.5,Astoria,Astoria,11103.0,40.76850859335492,-73.91565374304234,restaurant
3151,497.0,Bohemian Hall & Beer Garden,2.0,8.8,Astoria,Astoria,11102.0,40.76850859335492,-73.91565374304234,restaurant
3152,510.0,BZ Grill,2.0,8.8,Astoria,Astoria,11102.0,40.76850859335492,-73.91565374304234,restaurant
3153,538.0,Comfortland,1.0,8.8,Astoria,Astoria,11103.0,40.76850859335492,-73.91565374304234,restaurant
3154,640.0,"Sal, Kris & Charlie's Deli",1.0,9.4,Astoria,Astoria,11105.0,40.76850859335492,-73.91565374304234,restaurant
3155,499.0,The Wolfhound,3.0,8.7,Astoria,Astoria,11103.0,40.76850859335492,-73.91565374304234,restaurant
3156,595.0,Astoria Coffee,2.0,8.8,Astoria,Astoria,11102.0,40.76850859335492,-73.91565374304234,restaurant
3157,741.0,Milkflower,3.0,9.3,Astoria,Astoria,11106.0,40.76850859335492,-73.91565374304234,restaurant
3158,721.0,New York City Bagel & Coffee House,1.0,9.1,Astoria,Astoria,11105.0,40.76850859335492,-73.91565374304234,restaurant
3159,790.0,Sorriso Italian Pork Store,,9.5,Astoria,Astoria,11103.0,40.76850859335492,-73.91565374304234,restaurant
3160,252.0,Off The Hook Raw Bar & Grill,2.0,7.9,Astoria,Astoria,11103.0,40.76850859335492,-73.91565374304234,restaurant
3161,752.0,Enthaice Thai Kitchen,2.0,8.9,Astoria,Astoria,11106.0,40.76850859335492,-73.91565374304234,restaurant
3162,738.0,Bareburger,2.0,8.8,Astoria,Astoria,11106.0,40.76850859335492,-73.91565374304234,restaurant
3163,814.0,King Souvlaki of Astoria,1.0,9.0,Queens,Astoria,11106.0,40.76850859335492,-73.91565374304234,restaurant
3164,612.0,Blackbirds,2.0,8.4,Astoria,Astoria,11103.0,40.76850859335492,-73.91565374304234,restaurant
3165,751.0,Mom's Kitchen & Bar (Brick Cafe),3.0,8.6,Queens,Astoria,11106.0,40.76850859335492,-73.91565374304234,restaurant
3166,892.0,The Last Word,3.0,9.1,Astoria,Astoria,11105.0,40.76850859335492,-73.91565374304234,restaurant
3167,925.0,Jack Jones Bar,,9.2,Astoria,Astoria,11105.0,40.76850859335492,-73.91565374304234,restaurant
3168,872.0,Gregory's 26 Corner Taverna,2.0,8.9,Astoria,Astoria,11105.0,40.76850859335492,-73.91565374304234,restaurant
3169,909.0,Martha's Country Bakery,2.0,9.0,Astoria,Astoria,11105.0,40.76850859335492,-73.91565374304234,restaurant
