,Name,Price,Rating,Reviews,Address,Latitude,Longitude,Category
4724,Crust Pizzeria,1.0,4.3,144.0,"2071 Clove Road, Staten Island",40.6048142,-74.0831122,restaurant
4726,Golden star,1.0,3.6,19.0,"2110 Clove Road, Staten Island",40.60313819999999,-74.0834268,restaurant
4727,Sloppy Toppings,,5.0,7.0,"Ground, 1938 Clove Road, Staten Island",40.6060014,-74.08680729999999,restaurant
4728,TRI Lounge,2.0,4.4,183.0,"1938 Clove Road, Staten Island",40.6060014,-74.08680729999999,restaurant
4737,Adobe Blues,2.0,4.5,657.0,"63 Lafayette Avenue, Staten Island",40.6432333,-74.0952945,restaurant
4738,Nurnberger Bierhaus,2.0,4.5,732.0,"817 Castleton Avenue, Staten Island",40.63491459999999,-74.109617,restaurant
4739,Planet Wings we deliver,1.0,3.1,114.0,"474 Forest Avenue, Staten Island",40.6302869,-74.10619760000002,restaurant
4740,Kings Arms Diner,2.0,4.0,767.0,"500 Forest Avenue, Staten Island",40.630286,-74.1068823,restaurant
4741,Lucky Garden,1.0,4.1,103.0,"143 Lafayette Avenue, Staten Island",40.64133090000001,-74.0948141,restaurant
4742,Ho'Brah,2.0,4.3,766.0,"412 Forest Avenue, Staten Island",40.6306222,-74.1030944,restaurant
4743,Cafe Milano Pizzeria and Restaurant,2.0,4.2,313.0,"401 Forest Avenue, Staten Island",40.6310462,-74.1029363,restaurant
4744,Starbucks,2.0,4.3,543.0,"480 Forest Avenue, Staten Island",40.63033900000001,-74.106037,restaurant
4745,Randall Manor Tavern,2.0,4.5,163.0,"735 Castleton Avenue, Staten Island",40.6348829,-74.1074675,restaurant
4746,Jody's Club Forest,2.0,4.6,264.0,"372 Forest Avenue, Staten Island",40.6309041,-74.1018505,restaurant
4766,Lacey's Bridge Tavern,2.0,4.6,511.0,"75 Innis Street, Staten Island",40.6341528,-74.1437667,restaurant
4768,Boston Market,1.0,4.2,487.0,"1465 Forest Avenue, Staten Island",40.62463930000001,-74.13740609999999,restaurant
4775,Ramzi Gyro & Grill,1.0,4.0,65.0,"140 Morningstar Road, Staten Island",40.6346297,-74.14598219999999,restaurant
4776,La Bella Pizza,1.0,4.4,217.0,"1499 Forest Avenue, Staten Island",40.6259712,-74.13728979999999,restaurant
4780,WB,,4.3,150.0,"9407 Church Avenue, Brooklyn",40.6549456,-73.916885,restaurant
4781,McDonald's,1.0,3.7,1522.0,"5707-13 Church Avenue, Brooklyn",40.6526983,-73.92319859999999,restaurant
4784,Linda's,2.0,3.8,1062.0,"5322 Church Avenue, Brooklyn",40.6522623,-73.92677669999999,restaurant
4785,Burger King,1.0,3.4,1210.0,"9006 Church Avenue, Brooklyn",40.65275630000001,-73.9195159,restaurant
4787,Nanni Health Food Store,,4.4,25.0,"5222 Church Avenue, Brooklyn",40.6521698,-73.9277759,restaurant
4799,Kennedy Fried Chicken Pizza and Juice Bar,1.0,3.6,38.0,"923 Livonia Avenue, Brooklyn",40.6665269,-73.8829093,restaurant
4800,Jus Chill,,3.6,69.0,"589 New Lots Avenue, Brooklyn",40.6646756,-73.8872083,restaurant
4801,Crown Fried Chicken & Pizza,1.0,3.1,81.0,"790 New Lots Avenue, Brooklyn",40.6667772,-73.88132390000001,restaurant
4807,Santo Domingo Restaurant,1.0,4.0,273.0,"862 New Lots Avenue, Brooklyn",40.6677721,-73.8789127,restaurant
4813,Domino's Pizza,1.0,2.3,616.0,"1111 Pennsylvania Avenue, Brooklyn",40.6541004,-73.8867661,restaurant
4819,Bamboo Garden,2.0,3.8,426.0,"9501 Avenue L, Brooklyn",40.6378248,-73.89689,restaurant
4820,Honey Bee's,2.0,3.8,112.0,"9322 Avenue L, Brooklyn",40.6369718,-73.8976539,restaurant
4821,Original Pizza,1.0,4.4,692.0,"9514 Avenue L, Brooklyn",40.6378419,-73.8963619,restaurant
4822,Double Dragon,1.0,3.6,85.0,"8712 Avenue L, Brooklyn",40.6340391,-73.9022743,restaurant
4823,Food King,,3.1,42.0,"9202 Avenue L, Brooklyn",40.6362938,-73.898686,restaurant
4824,I am Jamacian Restaurant,,5.0,1.0,"9101 Avenue L, Brooklyn",40.636086,-73.8997849,restaurant
4825,Richard's,,3.5,39.0,"9112 Avenue L, Brooklyn",40.6359211,-73.899084,restaurant
4832,Good Friend Woo,,4.3,97.0,"9528 Avenue L, Brooklyn",40.6380388,-73.8960465,restaurant
4834,Burger King,1.0,3.5,714.0,"1772 Rockaway Parkway, Brooklyn",40.6378397,-73.8950732,restaurant
4835,Dougie's Jamaican Cuisine,1.0,3.4,348.0,"9604 Avenue L, Brooklyn",40.63825740000001,-73.8957331,restaurant
4839,Kings Plaza Shopping Center,,4.3,16517.0,"5100 Kings Plaza, Brooklyn",40.61011909999999,-73.920052,restaurant
4841,Subway,1.0,2.2,16.0,"5100 King's Plaza Space # 2220, Brooklyn",40.6098053,-73.9196271,restaurant
4842,Duet Bakery and Restaurant,2.0,4.2,397.0,"6181-6183 Strickland Avenue, Brooklyn",40.6135668,-73.91232959999999,restaurant
4843,Sosaku,2.0,3.5,116.0,"6328 Avenue N, Brooklyn",40.6194982,-73.916245,restaurant
4844,Mill Basin Deli,2.0,4.2,538.0,"5823 Avenue T, Brooklyn",40.6157057,-73.91812399999999,restaurant
4846,Yoshi,2.0,4.2,175.0,"5827 Avenue T, Brooklyn",40.61572230000001,-73.9180739,restaurant
4847,The Gourmet Bagel Shoppe,1.0,3.7,207.0,"6220 Avenue U, Brooklyn",40.61566509999999,-73.9130903,restaurant
4848,Main House,3.0,4.5,472.0,"6001 Strickland Avenue, Brooklyn",40.6119111,-73.9130389,restaurant
4849,Fontanas,2.0,4.4,172.0,"2359 Ralph Avenue, Brooklyn",40.62055649999999,-73.9170718,restaurant
4850,McDonald's,1.0,3.8,708.0,"5407 Kings Plaza, Brooklyn",40.6114965,-73.9202864,restaurant
4853,Everything Yogurt,,4.3,10.0,5371 Kings Plaza,40.6103158,-73.92021100000001,restaurant
4854,Popeyes Louisiana Kitchen,1.0,3.9,474.0,"5100 Kings Plaza, Brooklyn",40.6095275,-73.9199295,restaurant
4855,Charleys Cheesesteaks,1.0,3.9,493.0,"5100 Kings Plaza, Brooklyn",40.6092306,-73.91978999999999,restaurant
4856,Smokin Grill,,,,"1421 East 63rd Street, Brooklyn",40.6191541,-73.91623729999999,restaurant
4858,Gourmet Grill,2.0,4.5,346.0,"6334 Avenue N, Brooklyn",40.61939820000001,-73.9160189,restaurant
4861,The Panorama Of My Silence-Heart Cafe,1.0,4.7,306.0,"84-73 Parsons Boulevard, Jamaica",40.7122999,-73.80637190000002,restaurant
4863,McDonald's,1.0,3.5,1458.0,"159-01 Jamaica Avenue, Queens",40.703579,-73.800079,restaurant
4866,Star Kabab Restaurant (স্টার কাবাব রেস্টুরেন্ট),,3.2,131.0,"168-21 Hillside Avenue, Queens",40.7104011,-73.7943289,restaurant
4867,Popeyes Louisiana Kitchen,1.0,3.9,427.0,"16624 Hillside Avenue, Queens",40.709588,-73.7955085,restaurant
4868,Dunkin',1.0,3.5,295.0,"16910 Hillside Avenue, Queens",40.7106718,-73.79259929999999,restaurant
4869,Uncle’s fried chicken,,4.1,273.0,"16304 Hillside Avenue, Queens",40.7085894,-73.7989544,restaurant
4870,Dhanshiri,2.0,4.0,539.0,"169-28 Hillside Avenue, Queens",40.71085590000001,-73.7920252,restaurant
4871,Prince Restaurant and Sweets,1.0,3.7,136.0,"17016-A Hillside Avenue, Queens",40.7110722,-73.7913818,restaurant
4873,Halal Dynasty Restaurant,1.0,3.8,271.0,"172-33 Hillside Avenue, Queens",40.7122925,-73.7890741,restaurant
4875,Dunkin',1.0,4.0,256.0,"16804 Jamaica Avenue, Queens",40.70623700000001,-73.7922411,restaurant
4876,Subway,1.0,3.1,38.0,"168-14 Jamaica Avenue, Queens",40.7063091,-73.7919419,restaurant
4877,Golden Krust Caribbean Restaurant,1.0,3.8,200.0,"165-10 Jamaica Avenue, Queens",40.7054452,-73.79448599999999,restaurant
4878,Happy Family,,4.2,32.0,"17111 Jamaica Avenue, Queens",40.7085509,-73.7887346,restaurant
4879,King Wok,1.0,3.0,52.0,"184-20 Horace Harding Expressway, Fresh Meadows",40.73974399999999,-73.7893297,restaurant
4880,Umi Sushi,2.0,4.5,796.0,"177-13 Union Turnpike, Queens",40.7263799,-73.7904738,restaurant
4882,Subway,1.0,4.1,111.0,"176-71 Union Turnpike, Queens",40.7261831,-73.7910689,restaurant
4883,Cafe Muscat,2.0,4.2,577.0,"178-07 Union Turnpike, Fresh Meadows",40.726569,-73.789796,restaurant
4885,Acquista Trattoria,2.0,4.4,412.0,"178-01 Union Turnpike, Queens",40.72657299999999,-73.7899046,restaurant
4886,Tokyo Hibachi Steakhouse & Sushi,2.0,4.2,632.0,"184-16 Horace Harding Expressway, Queens",40.73968620000001,-73.7895106,restaurant
4888,Dumpling Legend,1.0,4.0,331.0,"176-61 Union Turnpike, Queens",40.7261295,-73.7912296,restaurant
4889,Bagel Oasis,1.0,4.2,874.0,"183-12 Horace Harding Expressway, Queens",40.73941629999999,-73.79049599999999,restaurant
4890,Izumi Japanese Restaurant,2.0,4.0,4.0,"17713 Union Turnpike, Flushing",40.7263702,-73.7905127,restaurant
4899,Fillmore's Tavern,2.0,4.5,646.0,"166-02 65th Avenue, Fresh Meadows",40.7365852,-73.8027054,restaurant
4900,Bakhter Halal Kabab Afghan,1.0,4.0,1461.0,"68-16 Fresh Meadow Lane, Flushing",40.733245,-73.794687,restaurant
4902,Napoli Pizzeria & Restaurant,2.0,4.2,387.0,"164-02 69th Avenue, Queens",40.7329223,-73.8047722,restaurant
4904,Dunkin',1.0,3.5,563.0,"6120 Fresh Meadow Lane, Queens",40.73754890000001,-73.79599480000002,restaurant
4905,Tienda Vieja,2.0,4.2,584.0,"6562 Fresh Meadow Lane, Queens",40.73471439999999,-73.79479239999999,restaurant
4912,Burger King,1.0,2.6,40.0,"61-19 Fresh Meadow Lane, Queens",40.73775879999999,-73.7955253,restaurant
4913,Tim Hortons,1.0,3.4,42.0,"17312 Horace Harding Expressway, Queens",40.7377565,-73.79547509999999,restaurant
4914,Amitabha Vegan,1.0,4.2,208.0,"6824 Fresh Meadow Lane, Fresh Meadows",40.73290979999999,-73.7946333,restaurant
4918,Jackson Hole,2.0,4.5,3386.0,"69-35 Astoria Boulevard North, Queens",40.7675192,-73.89930939999999,restaurant
4919,Loukoumi Astoria,2.0,4.6,748.0,"45-07 Ditmars Boulevard, Queens",40.7707829,-73.9027712,restaurant
4920,Antonio's Kitchen,2.0,4.1,305.0,"76-08 21st Avenue, Queens",40.7702425,-73.8933697,restaurant
4921,Porto Bello,2.0,4.3,546.0,"43-18 Ditmars Boulevard, Queens",40.77034500000001,-73.9042995,restaurant
4938,Domino's Pizza,1.0,2.0,932.0,"1351 Webster Avenue, The Bronx",40.835338,-73.908214,restaurant
4941,509 Pizzeria,1.0,3.6,17.0,"1167 Boston Road, The Bronx",40.8288488,-73.9034092,restaurant
4942,Bognan,2.0,4.4,157.0,"590 East 169th Street, The Bronx",40.8318303,-73.90261679999999,restaurant
4945,"Bronx, NY 10456 | Pizza",,3.7,15.0,"1167 Boston Road, The Bronx",40.8288488,-73.9034092,restaurant
4958,Hard Rock Cafe,2.0,4.3,980.0,"1 East 161 Street, The Bronx",40.82854,-73.9258845,restaurant
4966,Domino's Pizza,1.0,2.4,605.0,"3025 3rd Avenue, The Bronx",40.8198258,-73.9135956,restaurant
4967,McDonald's,1.0,3.3,758.0,"51-67 East 161 Street, The Bronx",40.8280157,-73.9252853,restaurant
4968,Subway,1.0,3.8,108.0,"423A East 149th Street, The Bronx",40.8159563,-73.9168038,restaurant
4969,NYY Steak,3.0,4.4,241.0,"1 East 161 Street, The Bronx",40.82846469999999,-73.9258825,restaurant
4970,Subway,1.0,4.1,113.0,"3044 3rd Avenue, The Bronx",40.820287,-73.9127563,restaurant
4971,Daisy's Pizza,1.0,4.3,180.0,"3075 3rd Avenue, The Bronx",40.821014,-73.912657,restaurant
4979,Little Caesars Pizza,1.0,3.7,244.0,"4 West Mount Eden Avenue, The Bronx",40.8443876,-73.9153397,restaurant
4980,Galagala,,4.2,46.0,"13 East 175th Street, The Bronx",40.8476186,-73.911569,restaurant
4981,Kennedy Fried Chicken & Pizza,1.0,3.4,15.0,"13 East Mount Eden Avenue, The Bronx",40.84427220000001,-73.9143386,restaurant
4984,Krystal Bar & Lounge,2.0,4.0,183.0,"1534 University Avenue, The Bronx",40.8459,-73.9215,restaurant
4987,McDonald's,1.0,3.4,1227.0,"1745 University Avenue, The Bronx",40.850258,-73.916202,restaurant
4991,Wing Wong,,4.3,72.0,"1702 Grand Avenue, The Bronx",40.8483012,-73.9139999,restaurant
4992,Aurora Fish,2.0,3.7,281.0,"128 East 174th Street, The Bronx",40.8447985,-73.9101778,restaurant
4994,mysushiorder,,,,"1723 University Avenue, The Bronx",40.8497834,-73.91698319999999,restaurant
4995,Wing Ling,1.0,3.9,52.0,"159 East 170th Street, The Bronx",40.8393013,-73.91461269999999,restaurant
4998,Papa Johns Pizza,1.0,3.6,413.0,"1979 Jerome Avenue, The Bronx",40.8524383,-73.9089925,restaurant
5000,Domino's Pizza,1.0,2.0,1382.0,"2075 Jerome Avenue, The Bronx",40.8545415,-73.90703649999999,restaurant
5002,Dunkin',1.0,3.7,160.0,"26 West Burnside Avenue, The Bronx",40.8536654,-73.9088392,restaurant
5008,Jimbo's Hamburger Palace,1.0,4.0,335.0,"1977 Jerome Avenue, The Bronx",40.8523588,-73.9090618,restaurant
5009,Kennedy Chicken And Pizza,1.0,3.7,234.0,"2041 Grand Concourse, The Bronx",40.8522571,-73.9042679,restaurant
5010,Wingstop,2.0,3.6,503.0,"88 East Burnside Avenue, The Bronx",40.8531545,-73.9061177,restaurant
5011,Juniors,,3.9,175.0,"20 West Burnside Avenue, The Bronx",40.8536981,-73.9082799,restaurant
5012,AA,1.0,3.2,167.0,"214 East Burnside Avenue, The Bronx",40.8518146,-73.9031172,restaurant
5013,Tex's Chicken & Burgers,1.0,4.2,250.0,"21 West Burnside Avenue, The Bronx",40.8539504,-73.908221,restaurant
5018,The Lowell Hotel,3.0,4.6,293.0,"28 East 63rd Street, New York",40.76573249999999,-73.9692262,restaurant
5021,Daniel,4.0,4.6,1862.0,"60 East 65th Street, New York",40.7668083,-73.9675769,restaurant
5027,The Regency Bar & Grill,3.0,4.1,182.0,"540 Park Avenue, New York",40.7645744,-73.9690071,restaurant
5037,Starbucks,2.0,3.8,481.0,"1128 3rd Avenue, New York",40.7659266,-73.963622,restaurant
5041,Court Square Diner,1.0,4.3,2621.0,"45-30 23rd Street, Queens",40.7460847,-73.94584569999999,restaurant
5044,Milk & Roses,2.0,4.2,598.0,"35 Box Street, Brooklyn",40.7374258,-73.9550672,restaurant
5048,Glasserie,2.0,4.5,641.0,"95 Commercial Street, Brooklyn",40.737722,-73.9561763,restaurant
5053,Lobster Joint,2.0,4.4,765.0,"1073 Manhattan Avenue, Brooklyn",40.7353952,-73.9553612,restaurant
5054,Palace Chicken and Grill,1.0,3.9,372.0,"44-45 21st Street, Queens",40.74821499999999,-73.947107,restaurant
5058,The Smith,2.0,4.4,4368.0,"956 2nd Avenue, New York",40.755202,-73.967987,restaurant
5060,Ess-a-Bagel,1.0,4.2,2726.0,"831 3rd Avenue, New York",40.7561836,-73.9701973,restaurant
5061,Sushi Yasuda,4.0,4.4,1236.0,"204 East 43rd Street, New York",40.7511139,-73.97350829999999,restaurant
5063,Sparks Steak House,4.0,4.5,1792.0,"210 East 46th Street, New York",40.7529737,-73.9720665,restaurant
5064,Wolfgang's Steakhouse,4.0,4.3,632.0,"Lipstick Building, 200 East 54th Street, New York",40.75795830000001,-73.9684972,restaurant
5065,The Capital Grille,4.0,4.6,1482.0,"155 East 42nd Street, New York",40.7512558,-73.97488179999999,restaurant
5066,Hillstone,3.0,4.6,1220.0,"888 3rd Avenue, New York",40.7582871,-73.9692211,restaurant
5067,P.J. Clarke's,2.0,4.4,2581.0,"915 3rd Avenue, New York",40.7589726,-73.9681925,restaurant
5070,The Yale Club,,4.6,523.0,"50 Vanderbilt Avenue, New York",40.7540226,-73.9774703,restaurant
5073,Upstairs,3.0,4.3,858.0,"145 East 50th Street, New York",40.75629399999999,-73.9714142,restaurant
5074,Lips Drag Queen Show Palace Restaurant & Bar,2.0,4.5,1189.0,"227 East 56th Street, New York",40.7592528,-73.9668861,restaurant
5082,2nd Ave Deli,3.0,4.4,1589.0,"162 East 33rd Street, New York",40.7451944,-73.97918349999999,restaurant
5084,Zucker's Bagels & Smoked Fish,1.0,4.3,1623.0,"370 Lexington Avenue, New York",40.7507224,-73.9768828,restaurant
5086,Benjamin Steakhouse,4.0,4.5,1967.0,"52 East 41st Street, New York",40.75170139999999,-73.9791255,restaurant
5087,Empellon Al Pastor Rooftop And Bar,2.0,3.9,984.0,"145 East 39th Street, New York",40.7493962,-73.9765859,restaurant
5088,Zengo,2.0,4.2,762.0,"622 3rd Avenue, New York",40.7497769,-73.97570259999999,restaurant
5089,Bierhaus NYC,2.0,4.3,2677.0,"712 3rd Avenue, New York",40.7525325,-73.9733874,restaurant
5090,Wolfgang's Steakhouse,4.0,4.5,1710.0,"4 Park Avenue, New York",40.7466662,-73.9819629,restaurant
5093,The Perfect Pint,2.0,4.3,1323.0,"203 East 45th Street, New York",40.7526651,-73.97265519999999,restaurant
5101,Ess-a-Bagel,1.0,4.4,765.0,"324 1st Avenue, New York",40.7342604,-73.98004019999999,restaurant
5103,Sao Mai,1.0,4.6,570.0,"203 1st Avenue, New York",40.7303656,-73.98350909999999,restaurant
5106,Sahara East,1.0,4.1,298.0,"184 1st Avenue, New York",40.7294548,-73.983696,restaurant
5111,Cafe Mogador,2.0,4.5,2096.0,"101 Saint Marks Place, New York",40.7274314,-73.98431149999999,restaurant
5115,Horus Cafe,2.0,4.2,531.0,"93 Avenue B, New York",40.7245,-73.9814,restaurant
5118,Shake Shack Madison Square Park,2.0,4.5,5878.0,"Square Park, 23rd Street and Madison Ave Madison, New York",40.7416489,-73.98811189999999,restaurant
5119,Gramercy Tavern,4.0,4.7,3155.0,"42 East 20th Street, New York",40.7384555,-73.98850639999999,restaurant
5120,Eleven Madison Park,4.0,4.5,2119.0,"11 Madison Avenue, New York",40.74165189999999,-73.9872353,restaurant
5122,Union Square Cafe,3.0,4.6,1408.0,"101 East 19th Street, New York",40.7377702,-73.9878767,restaurant
5123,Rosa Mexicano,2.0,4.2,3009.0,"9 East 18th Street, New York",40.7383066,-73.9908146,restaurant
5124,Lillie's Victorian Establishment,2.0,4.3,1257.0,"13 East 17th Street, New York",40.7376883,-73.9911216,restaurant
5126,Barbounia,3.0,4.4,1523.0,"250 Park Avenue South, New York",40.7383263,-73.9880646,restaurant
5127,abc kitchen,3.0,4.4,2362.0,"35 East 18th Street, New York",40.73777499999999,-73.9896167,restaurant
5129,Vallata,3.0,4.2,203.0,"47 East 19th Street, New York",40.73807,-73.9885877,restaurant
5130,Friend Of A Farmer,2.0,4.3,1353.0,"77 Irving Place, New York",40.73687759999999,-73.98686230000001,restaurant
5132,L’Express,2.0,4.3,1322.0,"249 Park Avenue South, New York",40.7381523,-73.987657,restaurant
5138,Oasis Pizza & Gyros,2.0,4.0,229.0,"40-02 Queens Boulevard, Sunnyside",40.7434391,-73.9241796,restaurant
5139,Spicy Pizza,1.0,4.2,66.0,"43-22 43rd Avenue, Queens",40.744886,-73.920441,restaurant
5140,Empire Szechuan Garden,1.0,4.4,96.0,"4342 46th Street, Queens",40.7436611,-73.9187827,restaurant
5141,Lenny's Pizza,2.0,4.2,340.0,"44-08 Greenpoint Avenue, Queens",40.7414976,-73.9204149,restaurant
5143,La Adelita De Woodside,2.0,3.8,101.0,"5321 Roosevelt Avenue, Queens",40.7448015,-73.91076389999999,restaurant
5145,Tito Rad's Grill,2.0,4.3,1050.0,"49-10 Queens Boulevard, Queens",40.742463,-73.9155641,restaurant
5146,Starbucks,2.0,4.2,672.0,"46-09 Queens Boulevard, Queens",40.743426,-73.918329,restaurant
5148,43 Bar & Grill,2.0,4.3,589.0,"4306 43rd Street, Queens",40.7449136,-73.921388,restaurant
5150,Taco Today,1.0,4.4,72.0,"4222 Greenpoint Avenue, Queens",40.7406205,-73.9223403,restaurant
5151,Los Verdes New York,2.0,4.2,942.0,"46-26 Greenpoint Avenue, Queens",40.7423637,-73.91804060000001,restaurant
5152,Oki,1.0,4.3,176.0,"45-11 Queens Boulevard, Queens",40.743498,-73.91903099999999,restaurant
5153,Turkish Grill,2.0,4.2,453.0,"4203 Queens Boulevard, Queens",40.74388889999999,-73.9222222,restaurant
5154,White Castle,1.0,4.0,2070.0,"43-02 Queens Boulevard, Queens",40.7430114,-73.9213046,restaurant
5155,La Flor,2.0,4.5,375.0,"53-02 Roosevelt Avenue, Queens",40.7442965,-73.9113807,restaurant
5156,Tangra,2.0,3.9,971.0,"39-23 Queens Boulevard, Queens",40.7442639,-73.9248969,restaurant
5157,Pete's Grill,2.0,4.3,1389.0,"39-14 Queens Boulevard, Queens",40.7436902,-73.92560270000001,restaurant
5161,Tropical,2.0,4.0,644.0,"36-10 Greenpoint Avenue, Queens",40.73751389999999,-73.9296028,restaurant
5162,Papa Johns Pizza,1.0,3.3,169.0,"40-12 Greenpoint Avenue, Queens",40.7395439,-73.9246473,restaurant
5164,La Pollera de Mario,2.0,4.2,427.0,"4120 Greenpoint Avenue, Queens",40.7401736,-73.92341689999999,restaurant
5178,The River Café,4.0,4.4,1880.0,"1 Water Street, Brooklyn",40.70383419999999,-73.9947936,restaurant
5179,Momofuku Ssam Bar,3.0,4.4,1743.0,"89 South Street Pier 17, New York",40.7054623,-74.0016428,restaurant
5180,Cowgirl SeaHorse,2.0,4.3,1067.0,"259 Front Street, New York",40.7082332,-74.0005406,restaurant
5181,Henry Street Ale House,2.0,4.3,549.0,"62 Henry Street, Brooklyn",40.699094,-73.9924662,restaurant
5182,Juliana's,2.0,4.6,4622.0,"19 Old Fulton Street, Brooklyn",40.7027467,-73.9934349,restaurant
5183,Superfine,2.0,4.3,969.0,"126 Front Street, Brooklyn",40.7023735,-73.98750299999999,restaurant
5186,Noodle Pudding,2.0,4.4,526.0,"38 Henry Street, Brooklyn",40.69981,-73.9921036,restaurant
5187,Park Plaza,2.0,4.2,1059.0,"220 Cadman Plaza West, Brooklyn",40.6979881,-73.9917184,restaurant
5189,Kesté Pizza & Vino,2.0,4.6,2105.0,"77 Fulton Street, New York",40.7090783,-74.00453499999999,restaurant
5192,Lantern,2.0,4.3,908.0,"101 Montague Street, Brooklyn",40.6953012,-73.99548779999999,restaurant
5201,Atrium DUMBO,2.0,4.3,814.0,"15 Main Street, Brooklyn",40.70343039999999,-73.9904869,restaurant
5202,ALMAR,2.0,4.3,623.0,"111 Front Street, Brooklyn",40.7026637,-73.98917449999999,restaurant
5203,Front Street Pizza,1.0,4.4,1385.0,"80 Front Street, Brooklyn",40.7023963,-73.9894556,restaurant
5219,Peaches,2.0,4.3,2709.0,"393 Lewis Avenue, Brooklyn",40.6817534,-73.9346851,restaurant
5222,Ali's Roti Shop,1.0,4.0,1663.0,"337 Utica Avenue, Brooklyn",40.6664746,-73.9311441,restaurant
5223,PJ,1.0,4.1,143.0,"1339 Saint Johns Place, Brooklyn",40.670922,-73.933989,restaurant
5229,Palace,1.0,4.4,94.0,"1882 Fulton Street, Brooklyn",40.6787863,-73.9240659,restaurant
5230,King's Wok Kitchen,1.0,4.1,104.0,"261 Troy Avenue, Brooklyn",40.670274,-73.936336,restaurant
5231,McDonald's,1.0,3.6,1946.0,"1883 Atlantic Avenue, Brooklyn",40.6773144,-73.92255639999999,restaurant
5232,Mozzarella,2.0,4.7,954.0,"265 Troy Avenue, Brooklyn",40.6701743,-73.9363376,restaurant
5237,Jemz,,3.9,122.0,"1171 Saint Johns Place, Brooklyn",40.6712314,-73.9395404,restaurant
5238,Subway,1.0,3.5,178.0,"1709 Broadway Store # 10, Brooklyn",40.6837254,-73.9116396,restaurant
5239,Dunkin',1.0,3.6,140.0,"1610 Bushwick Avenue, Brooklyn",40.68045759999999,-73.90341750000002,restaurant
5240,Lucky Star,1.0,3.4,150.0,"401 Mother Gaston Boulevard, Brooklyn",40.66930199999999,-73.906423,restaurant
5241,Domino's Pizza,1.0,2.5,653.0,"1758 Pitkin Avenue, Brooklyn",40.66987079999999,-73.90822779999999,restaurant
5242,Crown Fried Chicken & Pizza,,3.8,60.0,"152 Rockaway Avenue, Brooklyn",40.677997,-73.91090799999999,restaurant
5245,Egg Roll,1.0,3.8,190.0,"1772 Broadway, Brooklyn",40.682386,-73.9099375,restaurant
5248,Island Vybz,2.0,3.8,6.0,"1759 Broadway, Brooklyn",40.682956,-73.91006500000002,restaurant
5249,Hong Li,,3.7,79.0,"1821 Pitkin Avenue, Brooklyn",40.6706561,-73.9056844,restaurant
5250,Dunkin',1.0,3.8,709.0,"1710 Eastern Parkway, Brooklyn",40.6726242,-73.91150069999999,restaurant
5254,Crown Fried Chicken,1.0,3.5,67.0,"399 Mother Gaston Boulevard, Brooklyn",40.6693571,-73.90646199999999,restaurant
5259,Vinegar Hill House,2.0,4.4,667.0,"72 Hudson Avenue, Brooklyn",40.7027648,-73.9812524,restaurant
5265,Amarachi,2.0,4.1,1371.0,"189 Bridge Street, Brooklyn",40.69810509999999,-73.9847427,restaurant
5267,Henry's End,3.0,4.5,395.0,"72 Henry Street, Brooklyn",40.6987126,-73.99264509999999,restaurant
5268,7 Old Fulton,3.0,3.4,411.0,"7 Old Fulton Street, Brooklyn",40.7029533,-73.99384309999999,restaurant
5269,Vineapple,2.0,4.5,524.0,"71 Pineapple Street, Brooklyn",40.6983742,-73.993038,restaurant
5270,GRAN ELÉCTRICA,2.0,4.3,808.0,"5 Front Street, Brooklyn",40.70266730000001,-73.9931155,restaurant
5276,Miso,1.0,3.9,151.0,"40 Main Street, Brooklyn",40.7028049,-73.99078440000001,restaurant
5277,Starbucks,2.0,4.0,783.0,"67 Main Street, Brooklyn",40.7027544,-73.9908837,restaurant
5279,Wing World,1.0,3.7,157.0,"876 Manor Road, Staten Island",40.60526249999999,-74.1211058,restaurant
5280,Dunkin',1.0,3.7,122.0,"764 Manor Road, Staten Island",40.608653,-74.1218892,restaurant
5284,Dunkin',1.0,3.7,183.0,"Citgo Gas Station, 995 Manor Road, Staten Island",40.6020742,-74.1202307,restaurant
5285,Village Maria Pizza,2.0,4.2,191.0,"768 Manor Road, Staten Island",40.608628,-74.12189,restaurant
5286,Happy Fortune,2.0,3.6,104.0,"770 Manor Road, Staten Island",40.60853669999999,-74.1217997,restaurant
5294,Starbucks,2.0,4.1,658.0,"2070 Victory Boulevard, Staten Island",40.6122426,-74.1325907,restaurant
5295,Delafield Pizza on Bradley Ave,2.0,4.4,84.0,"311 Bradley Avenue, Staten Island",40.6036606,-74.1314055,restaurant
5298,The Manor,2.0,4.5,406.0,"917 Manor Road, Staten Island",40.6043895,-74.1206009,restaurant
5299,Tack's Chinese Take Out,,4.1,93.0,"11 Holden Boulevard, Staten Island",40.6046525,-74.1211853,restaurant
5300,Island Sushi,,3.9,35.0,"309 Bradley Avenue, Staten Island",40.6036673,-74.1313709,restaurant
5301,Peking Kitchen,1.0,3.9,105.0,"309 Bradley Avenue, Staten Island",40.60366930000001,-74.1313634,restaurant
5302,Sruly's Heimishe Kitchen & Deli,,4.6,7.0,"330 Bradley Avenue, Staten Island",40.6031349,-74.1318526,restaurant
5303,Dardania Cafe,,4.7,13.0,"460 Bradley Avenue, Staten Island",40.5996363,-74.1312677,restaurant
5304,Krispy Pizza,1.0,4.5,80.0,"11 Holden Boulevard, Staten Island",40.604683,-74.121235,restaurant
