business_status,icon,icon_background_color,icon_mask_base_uri,name,photos,place_id,price_level,rating,reference,scope,types,user_ratings_total,vicinity,geometry.location.lat,geometry.location.lng,geometry.viewport.northeast.lat,geometry.viewport.northeast.lng,geometry.viewport.southwest.lat,geometry.viewport.southwest.lng,opening_hours.open_now,plus_code.compound_code,plus_code.global_code,permanently_closed,req_cat
OPERATIONAL,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/park-71.png,#4DB546,https://maps.gstatic.com/mapfiles/place_api/icons/v2/tree_pinlet,Wave Hill Public Garden & Cultural Center,"[{'height': 1360, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/112895812997090311065"">June Marie</a>'], 'photo_reference': 'AW30NDzXayDxbVgUZ7o0TPpSjKLcYJ3jtFQbqyn5_Ytw69IWYQMKVUpuAB2zZzpou9VSmri0f4QrcOdzL0PuGiJbUCKsVGl8hVdpFH9XzcXnwQZrIhK-BUGwDqKYYl-tgYFml6cVY8JyIdHi-W8Q3lqWTCPYYvB1q1A-XR4BYJmZHmlsJ5IQ', 'width': 2040}]",ChIJC21UnrXzwokRn8wMoHqA8tw,,4.7,ChIJC21UnrXzwokRn8wMoHqA8tw,GOOGLE,"['art_gallery', 'tourist_attraction', 'park', 'point_of_interest', 'establishment']",1586.0,"4900 Independence Avenue, The Bronx",40.89785159999999,-73.91144489999999,40.89920623029149,-73.9100544197085,40.8965082697085,-73.91275238029151,True,"V3XQ+4C New York, NY, USA",87G8V3XQ+4C,,park
OPERATIONAL,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/park-71.png,#4DB546,https://maps.gstatic.com/mapfiles/place_api/icons/v2/tree_pinlet,Seton Park,"[{'height': 3024, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/104978877442476723715"">Alek S</a>'], 'photo_reference': 'AW30NDwiLlPWCK_Uewb5DUbq4Uq-xvCo1TMdbLmwxgEqXsxFciSU9MkG_51d9CprJZ_nWX5ezN5wKh7XG3A0Vt_btwMKBNx-8A615uKTQCQOZ7cCIdguy9QPoW_VLly9td30JRbblfSCcQvig4ukyXP6qpn8u5HLAOp1uGJAAcjWlvSeNTOf', 'width': 4032}]",ChIJ5zUuqcHzwokRF5DJbc4ourU,,4.4,ChIJ5zUuqcHzwokRF5DJbc4ourU,GOOGLE,"['park', 'tourist_attraction', 'point_of_interest', 'establishment']",335.0,"Independence Avenue, The Bronx",40.885941,-73.9165092,40.88686938029149,-73.9147350197085,40.88417141970849,-73.91743298029151,True,"V3PM+99 The Bronx, NY, USA",87G8V3PM+99,,park
OPERATIONAL,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Riverdale Playground,"[{'height': 960, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/110345112888564847968"">Riverdale Playground</a>'], 'photo_reference': 'AW30NDywbHGR8pRMUhN-aPKoE25PrpwtTtCVV0D9k2VsioC2Uw82hRdz4t_hgoaphStylAI0Gt8gqdg5jNvs7Isw1hv9UM39GniQunrzONFLlRgjbRFCsIXpGBh6Htn94YVYSVfP9yGrESG2ysIWNNd2rV1UZujk-sfddYGWA7-uDRVZNNa8', 'width': 1280}]",ChIJyz-K2cDzwokR70zpjV904XI,,4.1,ChIJyz-K2cDzwokR70zpjV904XI,GOOGLE,"['park', 'point_of_interest', 'establishment']",41.0,"3671 Hudson Manor Terrace, The Bronx",40.8877593,-73.91522320000001,40.8889488802915,-73.91381236970848,40.8862509197085,-73.91651033029149,True,"V3QM+4W The Bronx, NY, USA",87G8V3QM+4W,,park
OPERATIONAL,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/park-71.png,#4DB546,https://maps.gstatic.com/mapfiles/place_api/icons/v2/tree_pinlet,Courtyard,"[{'height': 1714, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/107749666480923889694"">Donna Davis</a>'], 'photo_reference': 'AW30NDzAgqtawZWkB33_paihuPS5BEvDiQKQ5FwHnhlQuCYg7__ejJnn8pEVPD9FCf1jy9U53PYdYaqRuc9JsGl4exYKfkXyoXvK55V-ziiFlbIAQywH15ChTT55VwXMtUstg3NnF_UYui7HyUzRcyEfGbQXpDF66P4p9q11WfH7evROPCt9', 'width': 1194}]",ChIJQ2BXL8fzwokRW7zjDtTHajA,,4.0,ChIJQ2BXL8fzwokRW7zjDtTHajA,GOOGLE,"['park', 'point_of_interest', 'establishment']",1.0,"3750 Hudson Manor Terrace, The Bronx",40.888663,-73.91501439999999,40.8900390302915,-73.91396156970848,40.8873410697085,-73.9166595302915,True,"V3QM+FX The Bronx, NY, USA",87G8V3QM+FX,,park
OPERATIONAL,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/park-71.png,#4DB546,https://maps.gstatic.com/mapfiles/place_api/icons/v2/tree_pinlet,Riverdale Park,"[{'height': 6936, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/111492612517801061284"">David DeLauro</a>'], 'photo_reference': 'AW30NDy2YNXyjQUY4oAuofmn2zgWFfewx63eB0mnC4gFjM6ul7_aMB8BrQlJQxZ2PlybbxqWA0bfgL_pWjg0Z0pFMhYUYfDf3DIughX8GActYDVUqpvk-SABlgPszetG3LIJu5IoZu3ovMQ_qGXx8lV4weK4iBKs6CaNDGsnnQwHGhQ7JH-N', 'width': 9248}]",ChIJ5XqulcjzwokRLbErAt6m1cg,,4.5,ChIJ5XqulcjzwokRLbErAt6m1cg,GOOGLE,"['park', 'tourist_attraction', 'point_of_interest', 'establishment']",217.0,"254 Palisade Avenue, The Bronx",40.89474020000001,-73.91680319999999,40.89599258029151,-73.91499756970848,40.89329461970851,-73.9176955302915,True,"V3VM+V7 New York, NY, USA",87G8V3VM+V7,,park
OPERATIONAL,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/park-71.png,#4DB546,https://maps.gstatic.com/mapfiles/place_api/icons/v2/tree_pinlet,Raoul Wallenberg Forest,"[{'height': 4032, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/106182499421280014749"">Ian \\o/</a>'], 'photo_reference': 'AW30NDy5Io8s43OYcC6ch_FXi25Xyz_bTM7pTx49opqnRbnia4KWZXtpCsNrNTYJJHepVvFoXq7BlpEQlnuBEw3oBXASUQpdfOkbW4PwC_-uZvGPh3MtyUVmuS0u6HNPbKPNklVer6dENJvfIQKbCJtmcH1NaboyaCaKIWvkmri4N4IJYXH-', 'width': 3024}]",ChIJr3ruZsHzwokR7jGxC-6aBco,,4.6,ChIJr3ruZsHzwokR7jGxC-6aBco,GOOGLE,"['tourist_attraction', 'park', 'point_of_interest', 'establishment']",20.0,"Douglas Avenue, The Bronx",40.8875103,-73.9177952,40.8888925802915,-73.9159697697085,40.8861946197085,-73.9186677302915,,"V3QJ+2V The Bronx, NY, USA",87G8V3QJ+2V,,park
OPERATIONAL,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/park-71.png,#4DB546,https://maps.gstatic.com/mapfiles/place_api/icons/v2/tree_pinlet,Bell Tower Park,"[{'height': 3167, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/108585025234485852384"">David Herszenson</a>'], 'photo_reference': 'AW30NDySo6qZKcVbCqGGS_KTNazFUrL_nc85YTPkDei91wknuqJqZMv8s4nkCmEZZkiKi9ZeicD1oJil_m6T9-91SktR7FpSl4hW0_wwBB_cwKaNev0GqW3xDAvk0kCoY3jyNOXVtiQNWvTw8Wzki1_uYFkQ4b5YALpU1bkNLgxzLE3na6Ss', 'width': 2107}]",ChIJX3Y-ErnzwokRypketPDHtW8,,4.5,ChIJX3Y-ErnzwokRypketPDHtW8,GOOGLE,"['park', 'tourist_attraction', 'point_of_interest', 'establishment']",50.0,"W. 239th St. &, Riverdale Avenue, The Bronx",40.88920909999999,-73.9083875,40.89060218029149,-73.9069325197085,40.88790421970849,-73.90963048029151,,"V3QR+MJ The Bronx, NY, USA",87G8V3QR+MJ,,park
OPERATIONAL,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/park-71.png,#4DB546,https://maps.gstatic.com/mapfiles/place_api/icons/v2/tree_pinlet,Park,,ChIJEROcMMfzwokRbbjJtkFDiFU,,,ChIJEROcMMfzwokRbbjJtkFDiFU,GOOGLE,"['park', 'point_of_interest', 'establishment']",,"3750 Hudson Manor Terrace, The Bronx",40.8890152,-73.91442470000001,40.8904152302915,-73.91363471970851,40.8877172697085,-73.91633268029152,True,"V3QP+J6 The Bronx, NY, USA",87G8V3QP+J6,,park
OPERATIONAL,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/park-71.png,#4DB546,https://maps.gstatic.com/mapfiles/place_api/icons/v2/tree_pinlet,Henry Hudson Parkway,"[{'height': 2252, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/116025821680581351068"">Luis Gonzalez</a>'], 'photo_reference': 'AW30NDyNj4NQ_0qcGBVCYINvlnCXRhkwbFDYeueaVrv-gnUOAO6Luc_2YjbFfQwaIsMYZ_QUdA7j49pRa7Iaj4pLHbsDGHkJXjsIkaduVx0NoY8zfaOe3GDDOptFrNzCx2Xg1KA0jN8aAeTY2y-gTV7M_p8gOwoAv-Ji8UCtmunxtKXtDQg1', 'width': 4000}]",ChIJ__-_ebPzwokRuTkZG4IwZbY,,,ChIJ__-_ebPzwokRuTkZG4IwZbY,GOOGLE,"['park', 'point_of_interest', 'establishment']",,The Bronx,40.89324870000001,-73.90839989999999,40.89459703029151,-73.9070961697085,40.89189906970851,-73.9097941302915,,"V3VR+7J The Bronx, NY, USA",87G8V3VR+7J,,park
OPERATIONAL,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/park-71.png,#4DB546,https://maps.gstatic.com/mapfiles/place_api/icons/v2/tree_pinlet,PS24 Garden,"[{'height': 1360, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/118445145974530192249"">Greg Gallent</a>'], 'photo_reference': 'AW30NDzrP7u_yTG_qgMUsoY9fqSSn2CxtrY2eDCOtAOYQxa4v3dbl3-j-AvseU5zX1EAiMluu-BcvyKZwwnO3MGb2kH8SSwoJim1HHjXimXVIvW8Zl5M2VgBBqELAuukLjp7fZdE40epQDfp_6ULl_-ZqmJwmTYJCQd1-LOFRuX5U4t8N-ph', 'width': 2331}]",ChIJmUBUYErzwokRnZqs99PFDaY,,,ChIJmUBUYErzwokRnZqs99PFDaY,GOOGLE,"['park', 'point_of_interest', 'establishment']",,The Bronx,40.88692639999999,-73.913771,40.88838163029148,-73.9124077197085,40.88568366970849,-73.9151056802915,,"V3PP+QF New York, NY, USA",87G8V3PP+QF,,park
OPERATIONAL,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/park-71.png,#4DB546,https://maps.gstatic.com/mapfiles/place_api/icons/v2/tree_pinlet,Riverdale Park,,ChIJ02fdPNrzwokRDE8CggKoX5Q,,,ChIJ02fdPNrzwokRDE8CggKoX5Q,GOOGLE,"['park', 'point_of_interest', 'establishment']",,"4431 Douglas Avenue, The Bronx",40.8897214,-73.91885239999999,40.8910703802915,-73.91750341970848,40.8883724197085,-73.92020138029149,,"V3QJ+VF New York, NY, USA",87G8V3QJ+VF,,park
OPERATIONAL,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/park-71.png,#4DB546,https://maps.gstatic.com/mapfiles/place_api/icons/v2/tree_pinlet,Brust Park,"[{'height': 4032, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/116260764791609266986"">ec s</a>'], 'photo_reference': 'AW30NDziSVps3Ij1RVVNQm1AUt1oc9_cWWQx6xt2K8JppFfOInqc9Mkr4IPzd1B4j6cKpKwlDOFQLxWjkNA2ZoEV2qzlaLUdQh2NmuSpyISabp_eawDQ--8NkRcIR9JyTYSTrmdYr5Q4_xIqF1OnZw8AdM5SU2M43seK7wU4fYfbOygLbUrf', 'width': 3024}]",ChIJoUiJULrzwokRmspYmObZ2lk,,4.4,ChIJoUiJULrzwokRmspYmObZ2lk,GOOGLE,"['park', 'tourist_attraction', 'point_of_interest', 'establishment']",41.0,"Manhattan College Pkwy &, Dash Place, The Bronx",40.8898763,-73.90365059999999,40.8910792302915,-73.9024337197085,40.8883812697085,-73.9051316802915,True,"V3QW+XG The Bronx, NY, USA",87G8V3QW+XG,,park
OPERATIONAL,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/park-71.png,#4DB546,https://maps.gstatic.com/mapfiles/place_api/icons/v2/tree_pinlet,Quad,,ChIJBbmGxrrzwokRX4Nf7TDx_tg,,5.0,ChIJBbmGxrrzwokRX4Nf7TDx_tg,GOOGLE,"['park', 'point_of_interest', 'establishment']",6.0,"4513 Manhattan College Parkway, The Bronx",40.890021,-73.9016736,40.89136998029149,-73.90032461970848,40.88867201970849,-73.9030225802915,True,"V3RX+28 New York, NY, USA",87G8V3RX+28,,park
OPERATIONAL,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/park-71.png,#4DB546,https://maps.gstatic.com/mapfiles/place_api/icons/v2/tree_pinlet,Ewen Park,"[{'height': 3024, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/100996543764109346548"">Srecko Mavrek</a>'], 'photo_reference': 'AW30NDyG4KPMjw0h7UiR-HxyvywqhEih70-YJwar39uYoqB6mbUc-IbIwLH0-nKYZtsV-94dOikdDwqZ-0-hUs7ixN2MtxmLBB9j7M4sx5yGorjClIp5zF1j_i2jEtOuG_BqmhHhsybd7fvYq68oU-cTav0WsjITS-sjq66Ut49UZ8ZVbYaV', 'width': 4032}]",ChIJS6DpcJXzwokRO4NoEqjMDT8,,4.3,ChIJS6DpcJXzwokRO4NoEqjMDT8,GOOGLE,"['park', 'tourist_attraction', 'point_of_interest', 'establishment']",310.0,"Riverdale Ave. &, West 232nd Street, The Bronx",40.88209459999999,-73.9099243,40.88419944999999,-73.9082162,40.88047485,-73.9117802,True,"V3JR+R2 The Bronx, NY, USA",87G8V3JR+R2,,park
OPERATIONAL,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/park-71.png,#4DB546,https://maps.gstatic.com/mapfiles/place_api/icons/v2/tree_pinlet,Ewen Park Dog Run,,ChIJ2x8-3KTzwokRadYukJxTr0g,,5.0,ChIJ2x8-3KTzwokRadYukJxTr0g,GOOGLE,"['park', 'point_of_interest', 'establishment']",1.0,"511 West 232nd Street, The Bronx",40.8822833,-73.91003309999999,40.8838760302915,-73.90822586970849,40.8811780697085,-73.91092383029151,True,"V3JQ+WX The Bronx, NY, USA",87G8V3JQ+WX,,park
,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/park-71.png,#4DB546,https://maps.gstatic.com/mapfiles/place_api/icons/v2/tree_pinlet,Pure Love Organic Farms,,ChIJWV61gMfzwokRSaAlDR_78zA,,,ChIJWV61gMfzwokRSaAlDR_78zA,GOOGLE,"['premise', 'park', 'point_of_interest', 'establishment']",,The Bronx,40.8908929,-73.9118244,40.8920805055298,-73.91050322770757,40.88938254494681,-73.91320118829057,,,,,park
OPERATIONAL,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/park-71.png,#4DB546,https://maps.gstatic.com/mapfiles/place_api/icons/v2/tree_pinlet,Cooney Grauer Field,"[{'height': 960, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/115333732844849081355"">Cooney Grauer Field</a>'], 'photo_reference': 'AW30NDzA3qCyqFuyWkq_Q_5pjDKHIkBW7DCSP_qrDxQ7rREGmXsaBZIY8cC6sMj63G4x-fQXEawpSPd40EXIsN-YQfVWyfuADLISMlbqdYmTAdgUBzcxd7Ztqm5S5ANP94835_PHuFeZ1lZ-fwsvEuQZjFzIoVwoFtjrq8Q7eoypJsWJ8r23', 'width': 1280}]",ChIJURd7jZfzwokRacD-mcHIzX8,,4.2,ChIJURd7jZfzwokRacD-mcHIzX8,GOOGLE,"['park', 'tourist_attraction', 'point_of_interest', 'establishment']",87.0,"Major Deegan Expressway, The Bronx",40.88022229999999,-73.9012602,40.88163953029149,-73.89966911970849,40.8789415697085,-73.9023670802915,,"V3JX+3F The Bronx, NY, USA",87G8V3JX+3F,,park
OPERATIONAL,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/park-71.png,#4DB546,https://maps.gstatic.com/mapfiles/place_api/icons/v2/tree_pinlet,Siren Slope,"[{'height': 960, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/107880289507948588686"">Siren Slope</a>'], 'photo_reference': 'AW30NDydjNYokfWdF3VtUos-uQFQ46CC3AQjKjko421ic4YMb5i73zJRbNo5U_DncTnlsXgtkWp-lUAkR-IwpVZvwHddjmPDJcaBkF3w3jAu-_emumURQKEksxLj9KLgIE7Jz2gOF_AerHAzCuS45yL4RgwmEaVXeB6GNzDKHZwiAcFitByz', 'width': 1280}]",ChIJw4UVKZHzwokRxMCJqG7PMzg,,3.6,ChIJw4UVKZHzwokRxMCJqG7PMzg,GOOGLE,"['park', 'point_of_interest', 'establishment']",5.0,"Bailey Avenue, The Bronx",40.8766416,-73.90391319999999,40.8779001802915,-73.9024987697085,40.87520221970851,-73.90519673029151,True,"V3GW+MC The Bronx, NY, USA",87G8V3GW+MC,,park
OPERATIONAL,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/park-71.png,#4DB546,https://maps.gstatic.com/mapfiles/place_api/icons/v2/tree_pinlet,Van Cortlandt's Tail,"[{'height': 1908, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/107749666480923889694"">Donna Davis</a>'], 'photo_reference': 'AW30NDwp-1UAqPWDKZu1EZRzRtZ7gRKr0N0cNlfR287qQXUOLQr2tPIG-hdihTF3lOCpDulmXaKXeOfO27zA2C_k_89FWoMaoYoNRa0d4-OuifkRXtju3q1eNUMfiOEbbPY2CX3DTLmtDvy0pK25rblGbfVX6yeKkz51WX9IvV_MepzULAmZ', 'width': 4032}]",ChIJNwjjWKPzwokRrXQ0_egmang,,4.1,ChIJNwjjWKPzwokRrXQ0_egmang,GOOGLE,"['park', 'point_of_interest', 'establishment']",28.0,"9 North Street, The Bronx",40.8862359,-73.8996985,40.8875848802915,-73.89834951970849,40.8848869197085,-73.90104748029151,,"V4P2+F4 The Bronx, NY, USA",87G8V4P2+F4,,park
OPERATIONAL,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/park-71.png,#4DB546,https://maps.gstatic.com/mapfiles/place_api/icons/v2/tree_pinlet,Ewen Park,"[{'height': 3024, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/100996543764109346548"">Srecko Mavrek</a>'], 'photo_reference': 'AW30NDzNDYKge3rz1QD9VEo5_5bTWjbAya8mFuwE-Ltpyxkwzvv8cII0HIuM1LZM1VqrmHSOVUNcWxb0wGEq8X8Ir4RiziIidTjA7vF3bIlnJqBOM_dN0gM6OkfMhISj-0b7FnKpLGmbcw9vfjkCNXlzDu5S_nAnCfrXKrdkg6FlrEgJzQLG', 'width': 4032}]",ChIJS6DpcJXzwokRO4NoEqjMDT8,,4.3,ChIJS6DpcJXzwokRO4NoEqjMDT8,GOOGLE,"['park', 'tourist_attraction', 'point_of_interest', 'establishment']",310.0,"Riverdale Ave. &, West 232nd Street, The Bronx",40.88209459999999,-73.9099243,40.88419944999999,-73.9082162,40.88047485,-73.9117802,True,"V3JR+R2 The Bronx, NY, USA",87G8V3JR+R2,,park
OPERATIONAL,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/park-71.png,#4DB546,https://maps.gstatic.com/mapfiles/place_api/icons/v2/tree_pinlet,Jerome Park,"[{'height': 1800, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/111381864281433626449"">Jerome Park</a>'], 'photo_reference': 'AW30NDyfLlJt0YKtk7Xo-mjtHRzMrIorSiZf6zqbbcsf_2zpBHAp1n9gpP9LIh_uzUa1FXXIWDgHaxi-S_Mh7PiAezdUc6XJX5onpcozRX4CIZvB10GH0reGMUBvF0Pz65m8RuCFuUTsinSgOXrASUr9xnlic_rD2ZqArQwBdcFrk0sISwo9', 'width': 2700}]",ChIJf5Yl-xjzwokRrUmkd_9rs-g,,4.4,ChIJf5Yl-xjzwokRrUmkd_9rs-g,GOOGLE,"['park', 'tourist_attraction', 'point_of_interest', 'establishment']",190.0,"Goulden Avenue, The Bronx",40.87928429999999,-73.8914654,40.88057418029149,-73.8900088697085,40.87787621970849,-73.8927068302915,True,"V4H5+PC New York, NY, USA",87G8V4H5+PC,,park
OPERATIONAL,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Bailey Playground,"[{'height': 775, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/106236186047233390293"">Bailey Playground</a>'], 'photo_reference': 'AW30NDy4YYB_8M_OL4WYUuUUZlLfrVPRDZU0wbwKa1w_6sRuJqGCD7DCCspEq9hAPK_2o874umzMH9wp3SMh34WO-DN6fzCZ4nnOWvipzWcOKpF2kjk8tcn0OrHdLbFgGiGQRIGYuR1bJIGEO3xQ43KgIRJ91vUamDDCuDzwyLIEGNtPW_Fw', 'width': 1280}]",ChIJDXXquaLzwokRlaXt6kPefeo,,4.1,ChIJDXXquaLzwokRlaXt6kPefeo,GOOGLE,"['tourist_attraction', 'park', 'point_of_interest', 'establishment']",167.0,"Bailey Ave. between W. 234th St. & W. 237th St, The Bronx",40.8818565,-73.90009409999999,40.8826100302915,-73.89918461970849,40.87991206970851,-73.90188258029151,True,"V3JX+PX The Bronx, NY, USA",87G8V3JX+PX,,park
OPERATIONAL,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/park-71.png,#4DB546,https://maps.gstatic.com/mapfiles/place_api/icons/v2/tree_pinlet,Crescent Park,"[{'height': 2988, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/105272855119740388214"">Cesar Benitez</a>'], 'photo_reference': 'AW30NDzUJDMveMZC6XVi5W3o0ciJDk6ntybH5my7N-w-QDT70bCo05ULlAGDoY3nOSzCxleYj98U24-WF_jFJ18ADn9GNlwwKtS9SnSlCg4jiCiIlOf5yxzteQ4WDEmc1h13qaD_wbw38Y2WaKYRWOaOLiz-H1eMhO4ZNz0A5_LXa8vCQ8jt', 'width': 5312}]",ChIJxcOImJfzwokRWrG3JhujZwU,,4.5,ChIJxcOImJfzwokRWrG3JhujZwU,GOOGLE,"['park', 'point_of_interest', 'establishment']",4.0,"Albany Crescent, The Bronx",40.87973909999999,-73.90207749999999,40.8811338302915,-73.90064556970849,40.8784358697085,-73.9033435302915,True,"V3HX+V5 The Bronx, NY, USA",87G8V3HX+V5,,park
OPERATIONAL,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/park-71.png,#4DB546,https://maps.gstatic.com/mapfiles/place_api/icons/v2/tree_pinlet,Jo Larke,"[{'height': 1002, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/115777973148102308215"">Jo Frabetti</a>'], 'photo_reference': 'AW30NDyIQtXATtg8daLkz3zfX17fFMQ10ld9RtNRBCSGSA4NaLj5S3MTEZXG32nHtp36qysETNLUXNZQmdmg5kOBPLpGMDwIfBU8kPQwU4lSdLhgu98iDzX7LnRN_yca7QlYA3i1Ebdzeizd9o4Cigd_gWAofliPyky0X5kOv_CAebVT9t8', 'width': 2654}]",ChIJN7UlGRDzwokRO9WdEtbpj4g,,,ChIJN7UlGRDzwokRO9WdEtbpj4g,GOOGLE,"['park', 'point_of_interest', 'establishment']",,"1341 Bailey Place, The Bronx",40.88147459999999,-73.8992368,40.8827720302915,-73.89789381970849,40.8800740697085,-73.9005917802915,,"V4J2+H8 New York, NY, USA",87G8V4J2+H8,,park
OPERATIONAL,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/park-71.png,#4DB546,https://maps.gstatic.com/mapfiles/place_api/icons/v2/tree_pinlet,Bailey Triangle,,ChIJC2xLNWXzwokRnP0LAgTTUzQ,,,ChIJC2xLNWXzwokRnP0LAgTTUzQ,GOOGLE,"['park', 'point_of_interest', 'establishment']",,"4377 Bailey Place, The Bronx",40.881518,-73.899209,40.8827929802915,-73.8978702197085,40.8800950197085,-73.9005681802915,,"V4J2+J8 New York, NY, USA",87G8V4J2+J8,,park
OPERATIONAL,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Fort Independence Playground,"[{'height': 1836, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/101993964899911577277"">Ruth Santiago</a>'], 'photo_reference': 'AW30NDz1EEYLSF4_d3tVzGrA2BeECOXqkXKacvIKSoOdFocFZFHeZB5nIEBce3wNtleD5Yusr6Ixsnc1DRQpOhgwlLs2IAgjPanpy4TJL94PeHSpaFt00NACTLiaoBSorUg9q8TlJOVY5R8LZgWkbw6sWgQp9hRag_i66eZIwx4UF_hwdCIX', 'width': 3264}]",ChIJ0--wkqHzwokRpvNm0ZDJrI8,,4.5,ChIJ0--wkqHzwokRpvNm0ZDJrI8,GOOGLE,"['tourist_attraction', 'park', 'point_of_interest', 'establishment']",237.0,"Sedgwick Ave. &, West 238th Street, The Bronx",40.8815687,-73.8958869,40.8832282802915,-73.88993354999998,40.88053031970851,-73.89876695000002,True,"V4J3+JJ The Bronx, NY, USA",87G8V4J3+JJ,,park
OPERATIONAL,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/park-71.png,#4DB546,https://maps.gstatic.com/mapfiles/place_api/icons/v2/tree_pinlet,Ewen Park Dog Run,,ChIJ2x8-3KTzwokRadYukJxTr0g,,5.0,ChIJ2x8-3KTzwokRadYukJxTr0g,GOOGLE,"['park', 'point_of_interest', 'establishment']",1.0,"511 West 232nd Street, The Bronx",40.8822833,-73.91003309999999,40.8838760302915,-73.90822586970849,40.8811780697085,-73.91092383029151,True,"V3JQ+WX The Bronx, NY, USA",87G8V3JQ+WX,,park
OPERATIONAL,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/park-71.png,#4DB546,https://maps.gstatic.com/mapfiles/place_api/icons/v2/tree_pinlet,Fort #4 Playground,"[{'height': 960, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/115446522372070626687"">Fort #4 Playground</a>'], 'photo_reference': 'AW30NDxUFCQt-UWM52LVVZlIhSRHR2UBpi7YVcDo06t075ahK-kN_XwIqyiIx3O8VyhHlUrktkOV-3Qwa9nXOghUlvxW20TO4PWnEWf-N6F4peXlYOhshtefVj7SKxEP-CRFe4Vb_yOpe66FIoIa1pS8z1sZEzgK9CSBWdTb4HcXdzDXhHbJ', 'width': 1280}]",ChIJl_zbnZDzwokRyUg0VK4O0kk,,4.2,ChIJl_zbnZDzwokRyUg0VK4O0kk,GOOGLE,"['park', 'tourist_attraction', 'point_of_interest', 'establishment']",204.0,"2890 Sedgwick Avenue, The Bronx",40.874657,-73.90093499999999,40.8764664,-73.89949521970848,40.8735624,-73.9021931802915,True,"V3FX+VJ New York, NY, USA",87G8V3FX+VJ,,park
OPERATIONAL,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/park-71.png,#4DB546,https://maps.gstatic.com/mapfiles/place_api/icons/v2/tree_pinlet,Marble Hill Houses Park,,ChIJeXsvowrzwokRbU3gv4njIC8,,5.0,ChIJeXsvowrzwokRbU3gv4njIC8,GOOGLE,"['park', 'point_of_interest', 'establishment']",1.0,"2831 Exterior Street, The Bronx",40.8746771,-73.9072691,40.87591683029149,-73.9055693697085,40.8732188697085,-73.90826733029151,,"V3FV+V3 New York, NY, USA",87G8V3FV+V3,,park
