,Name,Reviews,Rating,Price,Distance (m),Latitude,Longitude,Address,Borough,Zipcode,Category
6767,Mysttik Masaala,57,5.0,,7125.6293334986485,40.7764725821216,-73.9106457801393,21-77 31st St,Astoria,11105,restaurant
6768,Rico's Chicken,72,3.5,$$,496.5400606484449,40.7130363736799,-73.8772902265191,74-27 Metropolitan Ave,Middle Village,11379,restaurant
6769,Mysttik Masaala,114,4.5,,9079.353076712328,40.7551374,-73.9760147,250 Park Ave,New York,10172,restaurant
6770,Purple Rice,107,4.0,$$,76.14528342178275,40.52563702177919,-74.2018876609431,5834 Amboy Rd,Staten Island,10309,restaurant
6771,Domenico's Pizzeria,84,4.0,$$,71.55256886084256,40.5259449,-74.2020693,5838 Amboy Rd,Staten Island,10309,restaurant
6772,Breaking Bread,15,4.5,,98.07919800968936,40.52572,-74.20074,27 Seguine Ave,Staten Island,10309,restaurant
6773,New Island Chinese Restaurant,20,3.5,$$,97.40263174845192,40.52585,-74.2007299,27 Seguine Ave,Staten Island,10309,restaurant
6774,Jiannetto's Pizza Truck,35,4.0,$,1097.2412599235467,40.53276606363867,-74.19175978495657,895 huguenot Ave,STATEN ISLAND,10312,restaurant
6775,Kuzina The Greek Kitchen,80,3.0,$,1094.9140657432936,40.532672,-74.191856,895 Huguenot Ave,Woodrow,10312,restaurant
6776,Ciro Pizza Cafe,131,2.5,$$,1076.43559629378,40.53329,-74.19286,862 Huguenot Ave,Staten Island,10312,restaurant
6777,Better Gourmet Health Kitchen,33,3.5,$$,1082.9770093342015,40.5329255742447,-74.1921777163147,877 Huguenot Ave,Staten Island,10312,restaurant
6778,Chopsticks House,39,3.0,$$,1098.1401360329703,40.532776,-74.1917571,895 Huguenot Ave,Staten Island,10312,restaurant
6779,Panino Rustico of Huguenot Express,16,4.0,$$,1094.9140657432936,40.53257,-74.19196,895 Huguenot Ave,Staten Island,10312,restaurant
6780,Bruzzese's Italian Gourmet,4,4.0,,89.45981261978721,40.5257638432614,-74.20069658364982,27 Seguine Ave,Staten Island,10309,restaurant
6781,Qwik Stop Deli and Grill,2,4.5,,1094.759900170487,40.53299,-74.19222,877 Huguenot Ave,Staten Island,10312,restaurant
6782,Piezanos,3,3.5,,1049.8610476527049,40.53257,-74.1924,896 Huguenot Ave,Staten Island,10312,restaurant
6783,Richmond Fiesta Market,10,1.5,,1049.8610476527049,40.53257,-74.1924,896 Huguenot Ave,Staten Island,10312,restaurant
6784,Casa Verde,58,4.0,$$,407.03375249954775,40.5730024149327,-74.1365318135734,3471 Richmond Rd,Lighthouse Hill,10306,restaurant
6785,Royal Grill Halal Food,497,4.5,$,23859.27255152521,40.75621073292354,-73.98334948251191,44TH St And 6th Ave,New York,10018,restaurant
6786,Mysttik Masaala,448,4.5,$,24670.336342325783,40.75932,-73.97209,399 Park Ave,New York,10022,restaurant
6787,Jerk Shack Caribbean Food Truck,25,5.0,,6523.277348917196,40.6340762,-74.1230641,,Staten Island,10301,restaurant
6788,Biryani Cart,559,3.5,$,24020.89876599036,40.757403,-73.9822503,46th St & 6th Ave,New York,10003,restaurant
6789,Yankee Doodle Dandy's,142,4.5,$,18802.645130996567,40.71424,-74.00642,,New York,11121,restaurant
6790,Classic Pizza,27,3.5,$,853.5168634001369,40.575512,-74.127824,3201 Richmond Rd,Staten Island,10306,restaurant
6791,King Souvlaki - Astoria,345,4.0,$$,27623.88950555951,40.764355,-73.923586,31 St And 31 Ave,Astoria,11106,restaurant
6792,Mysttik Masaala,114,4.5,,24104.483461610456,40.7551374,-73.9760147,250 Park Ave,New York,10172,restaurant
6793,Gourmet Chef,12,4.0,$,853.5168634001369,40.575512,-74.127824,3201 Richmond Rd,Staten Island,10306,restaurant
6794,Anton's Dumplings,67,4.5,$,20700.04184673516,40.7311701,-74.0013587,,New york,10011,restaurant
6795,La Fontana Restaurant,61,3.0,$$,1324.5004868560145,40.568301,-74.126559,2879 Amboy Rd,Staten Island,10306,restaurant
6796,Cousins Maine Lobster - New York,196,3.5,$$,22711.744543194123,40.75062056634609,-73.99715105833201,,New York,10001,restaurant
6797,Gyrohouse NYC,41,4.0,$,18203.61254015013,40.7088103,-74.0108584,Cedar St and Broadway,New York,10003,restaurant
6798,Truffles Mystery,62,4.0,$$$$,23876.68774644656,40.7589933081997,-73.9887280914016,707 8th Ave,New York,10036,restaurant
6799,Desi Food Truck,73,3.5,$,20318.13914314421,40.7251853942871,-73.9992523193359,,New York,10012,restaurant
6800,Lasagna Loca,21,4.5,,24582.86102487994,40.78287,-74.03339,4305 Bergen Tpke,North Bergen,7047,restaurant
6801,Bennett Cafe,4,4.5,,836.8659280498597,40.5717574983866,-74.1456136580746,441 Clarke Ave,Staten Island,10306,restaurant
6802,Tacos Mi Mexico Food Truck,16,5.0,$,27941.94865035644,40.782706,-73.948542,1801 2nd Ave,New York,10128,restaurant
6803,Cousins Maine Lobster - Freehold,135,4.0,$$$,40239.382878682256,40.2569999694824,-74.2732620239258,,Freehold,7728,restaurant
6804,Empire BBQ,5,5.0,,15318.039649532951,40.62347,-73.96593,,Brooklyn,11230,restaurant
6805,China Guan Bing,17,4.0,,25367.62633530321,40.7481586,-73.9390957,2748 Jackson Ave,New York,11101,restaurant
6806,Fogon,10,4.5,,24950.767852911136,40.7687676,-73.98538309999999,899 Tenth Ave,New York,10019,restaurant
6807,King Souvlaki,11,4.0,,24709.500043601885,40.76473,-73.9822,West 55th Street and Broadway,New York,10017,restaurant
6808,Bex Waffles,5,5.0,,23797.23776405949,40.75882,-73.99323,,New York,10036,restaurant
6809,Laila,190,4.5,$$,587.7291452180889,40.52332,-74.23447,45 Page Ave,Staten Island,10309,restaurant
6810,Dolce Fantasia,40,5.0,,807.4662807223764,40.52669990462148,-74.23117625648324,2935 Veterans Rd W,Staten Island,10309,restaurant
6811,Page Plaza Diner,126,4.0,$$,531.4137247276836,40.522393,-74.234616,75 Page Ave,Staten Island,10309,restaurant
6812,Deluca's Italian Restaurant,225,4.0,$$$,1367.799963921478,40.5111020473786,-74.2413425571133,7324 Amboy Rd,Staten Island,10307,restaurant
6813,Aunt Butchies of Brooklyn,182,3.5,$$,877.0600760781136,40.52356,-74.23877,4864 Arthur Kill Rd,Staten Island,10309,restaurant
6814,Campania Coal Fired Pizza,105,4.0,$$,518.5329498629096,40.5181212451185,-74.2354137450457,240 Page Ave,Staten Island,10307,restaurant
6815,Zio Toto,158,3.5,$$$,584.2104310260266,40.52229,-74.2355,86 Page Ave,Staten Island,10309,restaurant
6816,Nucci's South,150,3.5,$$,916.1062068865864,40.5241224873809,-74.2385790765824,4848 Arthur Kill Rd,Staten Island,10309,restaurant
6817,Mizu Hibachi Japanese Fusion,96,3.5,$$,511.7047062040135,40.518162,-74.235346,240 Page Ave,Staten Island,10307,restaurant
6818,Palermo Pizzeria and Restaurant,28,4.5,,503.2178436218205,40.521939,-74.234625,95A Page Ave,Staten Island,10309,restaurant
6819,La Rosa Chicken & Grill - Richmond Valley,60,4.0,$$,660.1233525050019,40.52161,-74.23676,245 Richmond Valley Rd,Staten Island,10309,restaurant
6820,Avocado Sushi,99,3.5,$$,825.373229810361,40.5225257873535,-74.2387847900391,4906 Arthur Kill Rd,Staten Island,10309,restaurant
6821,Vitalia Restaurant,40,4.5,,801.5991401671175,40.52764,-74.23099,2935K Veterans Rd W,Staten Island,10309,restaurant
6822,Fushimi Tottenville,55,3.5,$$,638.952274098095,40.52394,-74.23439,17 Page Ave,Staten Island,10309,restaurant
6823,Z Two Restaurant Diner and Lounge,260,2.5,$$,871.7154196524805,40.527271,-74.230729,2925 Veterans Rd W,Staten Island,10309,restaurant
6824,Loon Chuan Chinese Restaurant,66,3.0,$$,518.6691227212249,40.522215,-74.234599,85 Page Ave,Staten Island,10309,restaurant
6825,Finas Farm House,15,5.0,$,992.5040606093856,40.51748433052609,-74.24099618300488,20 Ellis St,Staten Island,10307,restaurant
6826,Luce,34,4.0,,881.4370762894138,40.52763,-74.2317,2945 Veterans Rd W,Staten Island,10309,restaurant
6827,Cafe Luna,62,3.0,$$,615.898046420291,40.523651,-74.234435,31 Page Ave,Staten Island,10309,restaurant
6828,Lobster House Joe's,88,3.5,$$$,1283.8659586099527,40.5281309644422,-74.2397212897333,4707 Arthur Kill Rd,Staten Island,10309,restaurant
6829,W's Bar and Restaurant,26,3.5,$$,539.3698343002063,40.5163498,-74.2342529,7001 Amboy Rd,Staten Island,10307,restaurant
6830,QDOBA Mexican Eats,32,3.0,$$,481.71387462479305,40.5169739,-74.2341608,7001 Amboy Rd,Staten Island,10307,restaurant
6831,E Squared Cafe,16,3.5,$$,540.1550610600997,40.5180735213503,-74.2356622004549,240 Page Ave,Staten Island,10307,restaurant
6832,Villa Monte Pizzeria,46,2.5,$$,539.8566133317022,40.51633,-74.23419,7001 Amboy Rd,Staten Island,10307,restaurant
6833,Pronto Pizza Pasta,64,2.5,$,792.2028479570447,40.5265905530853,-74.230930447464,2935 Veterans Rd W,Staten Island,10309,restaurant
6834,Pearl Garden,147,4.5,$,586.4877955252392,40.786695,-73.8219,14508 14th Ave,Whitestone,11357,restaurant
6835,Jagerhaus German Restaurant & Biergarten,308,4.0,$$,964.4520985267108,40.78663,-73.81654,1516 149th St,Whitestone,11357,restaurant
6836,Benateri's Italian Gourmet Deli,184,4.5,$$,1117.974248608727,40.7859427,-73.8385427,129-21 14th Ave,College Point,11356,restaurant
6837,Caffe Rustico,61,4.5,$$,802.6742442695872,40.7939611,-73.8181798,7-26 149th St,Whitestone,11357,restaurant
6838,LÌOLÀ,101,4.0,$$$$,990.4628203918006,40.7870599,-73.81588,15-01 149th St,Whitestone,11357,restaurant
6839,Whitepoint Pizzeria and Restaurant,148,3.5,$,871.0394156695455,40.7863815,-73.8354221,132-13 14th Ave,College Point,11356,restaurant
6840,Varsi Deli,49,4.5,$,1036.8108822565705,40.785212,-73.816628,1572 149th St,Whitestone,11357,restaurant
6841,Akiyama Japanese Restaurant,92,3.5,$$,954.9240030897148,40.7861273,-73.8358705,132-16 14th Ave,College Point,11356,restaurant
6842,The Stonebridge,27,4.5,,583.2352436081228,40.78667,-73.822,145-04 14th Ave,Whitestone,11357,restaurant
6843,Whitestone Diner,85,3.5,$$,972.1900863579316,40.7887115,-73.8154297,14921 14th Ave,Whitestone,11357,restaurant
6844,El Gallo Negro 2,48,3.5,,907.9338706302386,40.78708,-73.83564,132-07 14th Ave,College Point,11356,restaurant
6845,Buffalo Wild Wings,471,2.0,$$,1115.6628865329333,40.7821215420044,-73.8337603211403,134-15 20th Ave,College Point,11356,restaurant
6846,Keilly Chinese Restaurant,49,3.0,$$,920.123481292406,40.7863674867809,-73.8360678,13211 B 14th Ave,College Point,11356,restaurant
6847,ShopRite of 20th Ave,54,3.0,$$,1088.729560593714,40.7833091,-73.8353068,133-11 20Th Ave,College Point,11356,restaurant
6848,Zee's Gourmet Deli,24,3.0,$,901.212154753571,40.786532,-73.835935,13207 14th Ave,College Point,11356,restaurant
6849,McDonald's,64,1.5,$,994.4694128427687,40.7820112,-73.829964,13811 20th Ave,College Point,11356,restaurant
6850,Angelo's Pizza,6,3.0,,943.3079519947236,40.785787841720754,-73.83590374141932,132-12 14th Ave,College point,11356,restaurant
6851,Shah's Halal Food,1,5.0,,925.3065473581838,40.78643285651413,-73.8361898904582,14th ave & 131st St,College Point,11356,restaurant
6852,Creperie,3,3.5,,1045.7055428961417,40.7820014953613,-73.8317031860352,225 Liberty St,New York,10286,restaurant
6853,Whitepoint Diner,3,4.5,,896.4534850980579,40.78676359229405,-73.83604176005339,132-09 14th Ave,College Point,11356,restaurant
6854,Malba Deli,2,3.0,,584.1730783600123,40.786671,-73.822075,14502 14th Ave,Flushing,11357,restaurant
6855,Golf City,1,5.0,,948.2221896872028,40.7818049,-73.827881,140-15 20th Ave,Whitestone,11357,restaurant
6856,Tosa C&Y,1,5.0,,1084.0219402186913,40.78323167268982,-73.83510609999999,133-11 20th Ave,Queens,11356,restaurant
6857,Cachapas Brooklyn,149,4.5,$,996.6005608999116,40.67333,-73.88706,2311 Pitkin Ave,Brooklyn,11207,restaurant
6858,Bonao Bar & Grill,91,3.5,$$$,570.5983774895435,40.679042,-73.895876,123 Jamaica Ave,Brooklyn,11207,restaurant
6859,Caterina Pizza,43,4.0,$,654.7973405243866,40.68071,-73.88279,3035 Fulton St,Brooklyn,11208,restaurant
6860,Tavares Restaurant,56,3.0,$,490.1565232163272,40.67941,-73.88562,234 Cleveland St,Brooklyn,11208,restaurant
6861,Festac Grill,31,4.0,$$,702.2301677723617,40.6757317,-73.8899689,263 Hendrix St,Brooklyn,11207,restaurant
6862,BKLYN eats,45,3.5,$,1009.1241886920852,40.67547,-73.89855,2592 Atlantic Ave,Brooklyn,11207,restaurant
6863,Rico Chimi Brooklyn,49,3.0,$$,612.6420113182301,40.677570583568,-73.8860231637955,2928 Atlantic Ave,Brooklyn,11207,restaurant
6864,Roti On the Run,48,3.5,$,962.9442427318704,40.681537,-73.878936,3140 Fulton St,Brooklyn,11208,restaurant
6865,Paphos Diner,90,3.0,$$,1042.672286250121,40.677333,-73.901071,2501 Fulton St,Brooklyn,11207,restaurant
6866,Tonys Pizzeria,15,4.5,$,966.9876608818522,40.68198,-73.87888,3145 Fulton St,Brooklyn,11208,restaurant
6867,El Pulgarcito De America Corporation,30,3.5,$,917.3053261343972,40.681905,-73.879468,3133 Fulton St,Brooklyn,11208,restaurant
6868,El Ambiente,52,2.0,,422.9497017777144,40.67874,-73.8877,2896 Fulton St,Brooklyn,11207,restaurant
6869,Scorch Bar And Grill,7,4.5,,984.217735463662,40.68169,-73.87868,3148 Fulton St,Brooklyn,11208,restaurant
6870,La Bona Pizza & Pasta,17,3.5,,1129.71271648353,40.67361,-73.88281,2426 Pitkin Ave,Brooklyn,11208,restaurant
6871,Kennedy Fried Chicken,15,3.0,$,464.2853011892072,40.6779670715332,-73.8917770385742,2788 Fulton St,New York,11207,restaurant
6872,Nancy Restaurant,27,2.5,$$,480.6841645802766,40.67982,-73.88535,2961 Fulton St,Brooklyn,11208,restaurant
6873,Long Cheng,4,4.5,$,499.1015827382814,40.68004,-73.88503,2977 Fulton St,Brooklyn,11208,restaurant
6874,Foo Lee,5,3.5,$,417.6136899869943,40.67871,-73.88784,2892 Fulton St,Brooklyn,11207,restaurant
6875,White Castle,24,2.5,$,824.7125986134415,40.67922,-73.881278,3101 Atlantic Ave,Brooklyn,11208,restaurant
6876,Wo Hop Chinese Restaurant,20,2.5,$,984.217735463662,40.681608,-73.878592,3150 Fulton St,Brooklyn,11208,restaurant
6877,La Cuesta Restaurant,3,4.5,$$,736.7978722443646,40.6755330432619,-73.8884354845963,582 Liberty Ave,Brooklyn,11207,restaurant
6878,McDonald's,39,1.5,$,642.6427019142891,40.676225,-73.890678,2800 Atlantic Ave,Brooklyn,11207,restaurant
6879,El Tipico,6,3.0,,417.48876001904887,40.67952,-73.88663,2933 Fulton St,Brooklyn,11207,restaurant
6880,New Spring Garden,4,4.5,$$,773.1680311466031,40.67607,-73.89519,2689 Atlantic Ave,Brooklyn,11207,restaurant
6881,Max's Deli,11,3.0,$$,907.8728502796572,40.675968170166,-73.8976287841797,2623 Atlantic Ave,Brooklyn,11207,restaurant
6882,Michael's of Brooklyn,333,4.5,$$$,504.9799030638533,40.6076329987397,-73.9428921973385,2929 Ave R,Brooklyn,11229,restaurant
6883,Memo Shish Kebab - Brooklyn,378,3.5,$$,562.589035982203,40.610334319877,-73.954959538747,1821 Kings Hwy,Brooklyn,11229,restaurant
6884,Nagoya Sushi,259,3.5,$$,526.8266170931854,40.61052,-73.954472,1907 Kings Hwy,Brooklyn,11229,restaurant
6885,Jin Sushi & Thai,107,4.0,$$,775.8066778362232,40.6081597222155,-73.9574643192272,1708 E 16th St,Brooklyn,11229,restaurant
6886,Buckley's Restaurant and Catering,150,3.5,$$,679.6816761244008,40.60492,-73.94308,2926 Ave S,Brooklyn,11229,restaurant
6887,Aksaray Turkish Cafe Restaurant,137,3.5,$,791.9285754895395,40.6099346280098,-73.9576180279255,1618 E 16th St,Brooklyn,11229,restaurant
6888,T Fusion Steakhouse,96,4.0,$$$,889.8393285560453,40.61336,-73.93929,3223 Quentin Rd,Brooklyn,11234,restaurant
6889,Sushi Meshuga,72,4.0,$,677.4098809562295,40.6098799,-73.95639,1637 E 17th St,Brooklyn,11229,restaurant
6890,Sunflower Cafe - Brooklyn,153,3.5,$$,1006.3331782245732,40.608253,-73.96022,1223 Quentin Rd,Brooklyn,11229,restaurant
6891,Oshi's Cafe,12,5.0,,381.4418766560705,40.6099699,-73.9439699,2913 Quentin Rd,Brooklyn,11229,restaurant
6892,Nora's Park Bench Cafe,70,3.5,$$,703.9918587523453,40.612267,-73.940975,3019 Quentin Rd,Brooklyn,11234,restaurant
6893,Kings Gourmet Food,47,4.0,$$,807.1273970060995,40.607418,-73.957504,1508 Kings Hwy,Brooklyn,11229,restaurant
6894,Pronto Pizza,171,3.0,$,515.0437338527965,40.60723,-73.94299,2928 Ave R,Brooklyn,11229,restaurant
6895,N & D Pizza,81,3.5,$,1089.0388923835212,40.60043,-73.94306,2823 Ave U,Brooklyn,11229,restaurant
6896,Paraiso Azteca Restaurant,70,3.5,$,740.0996254317305,40.6086,-73.9571799,1681 E 16th St,Brooklyn,11229,restaurant
6897,Tacos Lino's,18,4.5,,820.4630380723038,40.6087,-73.9580934,1502 Kings Hwy,Brooklyn,11229,restaurant
6898,Ave R Mini Mart,21,4.0,$,492.932794462537,40.607131,-73.943336,2924 Ave R,Brooklyn,11229,restaurant
6899,TKO Chicken,71,3.5,$,1038.912679389715,40.6140404,-73.9377497,3423 Quentin Rd,New York,11234,restaurant
6900,J.R. Pizzeria,48,3.5,$,489.8522713957069,40.61034,-73.95412,1916 Kings Hwy,Brooklyn,11229,restaurant
6901,Quentin Pizzeria & Restaurant,28,4.0,$,858.6376960096709,40.61318,-73.939567,3211 Quentin Rd,Brooklyn,11234,restaurant
6902,Highway Bagels,147,2.5,$,490.3153039335149,40.610697,-73.954028,1923 Kings Hwy,Brooklyn,11229,restaurant
6903,My Favorite Bagel,19,4.0,$,425.646572554337,40.60994,-73.94346,3053 Nostrand Ave,Brooklyn,11229,restaurant
6904,Perizia Kosher Pizza,45,3.5,$,781.0540176115783,40.6097264,-73.9576563,1626 E 16th St,Brooklyn,11229,restaurant
6905,Pizza D'Amore,110,3.5,$$,1231.2674758237274,40.601,-73.93887,3003 Ave U,Brooklyn,11229,restaurant
6906,King's Pizza,51,3.5,$,771.3111865055803,40.6084108,-73.957463,1688 E 16th St,Brooklyn,11229,restaurant
6907,Tacos El Bronco II,180,4.5,$,540.1108985766463,40.85453,-73.86769,White Plains Rd & Lydig Ave,Bronx,10462,restaurant
6908,La Masa,498,4.0,$$,715.5003997531771,40.84800080701825,-73.85594720000276,1000 Morris Park Ave,Bronx,10462,restaurant
6909,F & J Pine Restaurant,659,3.5,$$,446.29589631327815,40.848685,-73.862069,1913 Bronxdale Ave,Bronx,10462,restaurant
6910,Patricia's,595,4.0,$$,813.5027921727763,40.84912,-73.8533099,1082 Morris Park Ave,Bronx,10461,restaurant
6911,John & Joe's Pizzeria,193,4.0,$,405.0852499288449,40.8545949,-73.86578,749 Lydig Ave,Bronx,10462,restaurant
6912,Ez Grill NYC,150,4.0,$,271.3450905756524,40.8543220213677,-73.8641628382638,790 Lydig Ave,Bronx,10462,restaurant
6913,Healthy Fresh,105,4.5,$,700.3748748449348,40.8487099,-73.85532,1033 Morris Park Ave,Bronx,10461,restaurant
6914,Emilio's of Morris Park,210,4.0,$$,715.6176626638988,40.849121,-73.854675,1051 Morris Park Ave,Bronx,10461,restaurant
6915,SOFRA  - Traditional Greek & Albanian cuisine,49,4.5,$$,588.5037902450102,40.8545299,-73.85499,2011A Williamsbridge Rd,Bronx,10461,restaurant
6916,Enzo's of Williamsbridge,147,4.0,$$,668.124655061011,40.85413,-73.85412,1998 Williamsbridge Rd,Bronx,10461,restaurant
6917,Royal Grill Halal Food,497,4.5,$,14831.103241465356,40.75621073292354,-73.98334948251191,44TH St And 6th Ave,New York,10018,restaurant
6918,Mysttik Masaala,448,4.5,$,13936.819626966137,40.75932,-73.97209,399 Park Ave,New York,10022,restaurant
6919,Sorrento Pizzeria,96,4.0,$,651.57784349691,40.85447,-73.85438,2004 Williamsbridge Rd,Bronx,10461,restaurant
6920,The Healthy Kitchen,118,4.0,$$,881.4049688410073,40.85035,-73.851727,1135C Morris Park Ave,Bronx,10461,restaurant
6921,Fine Food Cuisine,112,4.0,$$,945.5680220545,40.84519,-73.86704,671 Morris Park Ave,Bronx,10462,restaurant
6922,Venezia Pizzeria,52,4.5,$,968.1939497639456,40.85993,-73.85515,1115 Astor Ave,Bronx,10469,restaurant
6923,G & R Deli,45,4.5,$,725.9440134769512,40.853057,-73.853103,1928 Williamsbridge Rd,Bronx,10461,restaurant
6924,La Masa Bakery,41,4.0,,445.7167583606019,40.854393,-73.8665434,726 Lydig Ave,Bronx,10462,restaurant
6925,Nana's Kitchen,30,4.5,,695.0355834506547,40.84905,-73.85498,1809 Hone Ave,Bronx,10461,restaurant
6926,King Souvlaki - Astoria,345,4.0,$$,11120.138735081093,40.764355,-73.923586,31 St And 31 Ave,Astoria,11106,restaurant
6927,City Tamale,73,4.5,$,5101.931699988027,40.8102546,-73.8846809,1316 Oak Point Ave,Bronx,10474,restaurant
6928,Burger Time,153,3.5,$$,808.9140748994436,40.8490600585938,-73.8534164428711,1080 Morris Park Ave,Bronx,10461,restaurant
6929,Luciano Pizza,42,4.5,$,669.4751906654502,40.84844,-73.85621,1005A Morris Park Ave,Bronx,10462,restaurant
6930,Ann Clair's Salumeria,73,4.0,$,897.2962582003863,40.8498992919922,-73.851676940918,1130 Morris Park Ave,Bronx,10461,restaurant
6931,Pasta-pasta,71,4.0,$$,594.3428796353596,40.8546061,-73.8549207,2023 Williamsbridge Rd,Bronx,10461,restaurant
6932,Feroza's,125,4.0,$,853.6594414304681,40.8712876,-73.8664501,716 Burke Ave,Bronx,10467,restaurant
6933,Three Boys From Italy,80,4.5,$,877.6589912215865,40.87123,-73.866916,704 Burke Ave,Bronx,10467,restaurant
6934,Emilio’s Original Gourmet Pizza,37,4.5,$,104.80521291251604,40.86564,-73.85811,1015 Allerton Ave,Bronx,10469,restaurant
6935,Venezia Pizzeria,52,4.5,$,742.3722419208693,40.85993,-73.85515,1115 Astor Ave,Bronx,10469,restaurant
6936,Lash West Indian & American Cuisine,198,3.5,$$,678.9437666199391,40.87122,-73.8632,800 Burke Ave,Bronx,10467,restaurant
6937,Royal Coach Diner,225,3.5,$$,857.3414465978635,40.8724886,-73.8542747,3260 Boston Rd,Bronx,10469,restaurant
6938,Estrellita Poblana II,135,3.5,$$,704.8881353615515,40.8670645863417,-73.8675294497723,2819 White Plains Rd,Bronx,10467,restaurant
