Borough,Neighbourhood,Latitude,Longitude,Zipcode,Restaurant_Count_Name,Restaurant_Count_Reviews,Restaurant_Count_Rating,Restaurant_Count_Price,Restaurant_Mean_Distance (m),Restaurant_Mean_Reviews,Restaurant_Mean_Rating,Restaurant_Mean_Price,Restaurant_Sum_Reviews,Restaurant_Sum_Rating,Restaurant_Sum_Price,School_Count_Name,School_Mean_Reviews,School_Mean_Rating,School_Sum_Reviews,School_Sum_Rating,School_Sum_Price,Park_Count_Name,Park_Mean_Reviews,Park_Mean_Rating,Park_Sum_Reviews,Park_Sum_Rating,Transit_Count_Name,Transit_Mean_Reviews,Transit_Mean_Rating,Transit_Sum_Reviews,Transit_Sum_Rating,Grocery_Count_Name,Grocery_Mean_Reviews,Grocery_Mean_Rating,Grocery_Sum_Reviews,Grocery_Sum_Rating,Rat_Sum_Case Open?,Rat_Sum_Days Complaint Open,Rat_Count_Created Date,Rat_Count_Closed Date,Rat_Mean_Case Open?,Rat_Mean_Created Year,Rat_Mean_Created Month,Rat_Mean_Created Day,Rat_Mean_Closed Year,Rat_Mean_Closed Month,Rat_Mean_Closed Day,Rat_Mean_Days Complaint Open,Uber_Sum_Ride Count,Uber_Count_Ride Count,Uber_Mean_Month,Uber_Mean_Day,Uber_Mean_Ride Count
Queens,Neponsit,40.57203673,-73.85754672,11694,10,0,5,8,905.7,,2.992156863,1.125,0,14.96078431,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Queens,Murray Hill,40.76412612,-73.81276269,11358,97,51,95,87,562.0441167,469.2352941,3.984127967,1.850574713,23931,378.4921569,161,20,15.93333333,4.233333333,239,63.5,0,8,12.33333333,4.166666667,74,25,13,5.5,4.725,22,18.9,2,409,4.2,818,8.4,5,530,49,44,0.102040816,2018.020408,6.775510204,15.59183673,2017.772727,6.704545455,15.20454545,12.04545455,,,,,
Queens,Floral Park,40.74137842,-73.70884706,11004,41,27,39,37,674.2578061,291.9259259,3.56546003,1.405405405,7882,139.0529412,52,10,24,4.225,96,16.9,0,5,53.5,4.25,214,17,19,1,4.5,4,18,3,465.3333333,4.2,1396,12.6,1,38,7,6,0.142857143,2019.571429,7.428571429,16.71428571,2019.166667,7.333333333,11.66666667,6.333333333,,,,,
Queens,Holliswood,40.72095721,-73.76714167,11427,40,20,25,32,645.6686395,585.25,3.161333333,1.375,11705,79.03333333,44,16,25.71428571,4.142857143,180,29,0,5,121.6666667,4.133333333,365,12.4,19,1,4,4,16,1,634,3.8,634,3.8,2,175,18,16,0.111111111,2017.055556,7.166666667,15.77777778,2016.9375,7.25,13.8125,10.9375,,,,,
Queens,Jamaica Estates,40.71680483,-73.78722697,11432,25,0,10,24,711.36,,2.843137255,1.375,0,28.43137255,33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Queens,Queensboro Hill,40.74457231,-73.82580915,11355,71,55,62,59,553.0865234,223.3818182,3.805313093,1.610169492,12286,235.9294118,95,24,21,4.129411765,357,70.2,0,16,273.5384615,4.315384615,3556,56.1,9,1.2,3.8,6,19,10,344.5555556,3.877777778,3101,34.9,7,716,87,81,0.08045977,2018.068966,6.712643678,15.8045977,2017.987654,6.728395062,14.49382716,8.839506173,2,2,5.5,5.5,1
Queens,Hillcrest,40.7238249,-73.79760301,11366,55,40,48,49,686.5919447,288.925,3.674795752,1.510204082,11557,176.3901961,74,18,27.66666667,4.222222222,249,38,0,11,519.4545455,4.263636364,5714,46.9,20,1,5,3,15,4,127.75,4.375,511,17.5,2,62,12,10,0.166666667,2014.75,7.083333333,15.41666667,2014.2,6.9,19.2,6.2,1,1,4,26,1
Queens,Ravenswood,40.76170453,-73.93157506,11101,25,0,25,23,696.52,,4.250196078,1.956521739,0,106.254902,45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Queens,Lindenwood,40.66391842,-73.84963782,11417,51,30,44,47,679.545384,375.5333333,3.67526738,1.425531915,11266,161.7117647,67,13,32.875,4.4875,263,35.9,0,8,80.85714286,4.457142857,566,31.2,15,11.44444444,3.355555556,103,30.2,3,415.3333333,4.1,1246,12.3,9,2137,95,86,0.094736842,2017.273684,6.8,16.97894737,2017.197674,7.627906977,16.36046512,24.84883721,,,,,
Queens,Laurelton,40.6678839,-73.74025608,11422,54,38,43,44,749.5458991,170.8684211,3.482352941,1.522727273,6493,149.7411765,67,22,18,4.009090909,198,44.1,0,4,77,3.8,154,7.6,30,4.777777778,3.366666667,43,30.3,3,129,4.066666667,387,12.2,1,217,20,19,0.05,2015.3,7.2,13.8,2015.052632,7.368421053,18.57894737,11.42105263,,,,,
Queens,Lefrak City,40.73607457,-73.86252471,11373,61,39,55,59,602.1301899,596.8717949,3.74459893,1.525423729,23278,205.9529412,90,17,26.26666667,4.16,394,62.4,0,15,122.5,4,1715,56,13,25,3.6,75,10.8,13,453.5454545,4.063636364,4989,44.7,6,2233,154,147,0.038961039,2016.811688,6.811688312,16.2987013,2016.755102,6.925170068,15.2244898,15.19047619,1,1,8,31,1
Queens,Belle Harbor,40.57615557,-73.8540175,11694,10,0,6,8,488.8,,2.882352941,1.125,0,17.29411765,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Queens,Rockaway Park,40.58034296,-73.8415337,11694,64,45,56,46,550.2316998,178.7555556,3.878676471,1.652173913,8044,217.2058824,76,30,14,3.638461538,182,47.3,0,13,57.83333333,4.416666667,694,53,56,9.545454545,3.754545455,105,41.3,2,543,4.1,1086,8.2,3,665,31,28,0.096774194,2016.935484,6.064516129,14.5483871,2016.928571,6.464285714,16.46428571,23.75,,,,,
Queens,Somerville,40.59771062,-73.79664751,11692,28,23,24,20,675.6297534,151.8695652,4.121078431,1.65,3493,98.90588235,33,9,25,3.1,50,6.2,0,20,212.3333333,4.127777778,3822,74.3,21,8.727272727,3.509090909,96,38.6,5,481,4.26,2405,21.3,2,120,13,11,0.153846154,2014.846154,6.153846154,17.38461538,2014.272727,5.818181818,18.63636364,10.90909091,,,,,
